,DataType,Estimator,RD,ACC,SEN,SPEC,PREC,F1,scale
1217,MULTI_61,SVC,com,51.4,51.4,51.4,51.4,51.4,1.0
1218,MULTI_61,SVC,com,48.6,48.6,48.6,48.6,48.6,1.0
1219,MULTI_61,SVC,com,51.4,51.4,51.4,51.4,51.4,1.0
1220,MULTI_62,SVC,com,47.4,47.4,47.4,47.4,47.4,0.1
1221,MULTI_62,SVC,com,47.4,47.4,47.4,47.4,47.3,0.1
1222,MULTI_62,SVC,com,50.0,50.0,50.0,50.0,50.0,0.1
1223,MULTI_62,SVC,com,49.3,49.3,49.3,49.3,49.3,0.1
1224,MULTI_62,SVC,com,48.0,48.0,48.0,48.0,48.0,0.1
1225,MULTI_62,SVC,com,50.0,50.0,50.0,50.0,50.0,0.2
1226,MULTI_62,SVC,com,44.7,44.7,44.7,44.7,44.7,0.2
1227,MULTI_62,SVC,com,47.4,47.4,47.4,47.4,47.3,0.2
1228,MULTI_62,SVC,com,44.0,44.0,44.0,43.9,43.9,0.2
1229,MULTI_62,SVC,com,48.0,48.0,48.0,48.0,48.0,0.2
1230,MULTI_62,SVC,com,50.0,50.0,50.0,50.0,50.0,0.5
1231,MULTI_62,SVC,com,47.4,47.4,47.4,47.4,47.3,0.5
1232,MULTI_62,SVC,com,42.1,42.1,42.1,42.1,42.1,0.5
1233,MULTI_62,SVC,com,44.0,44.0,44.0,43.9,43.9,0.5
1234,MULTI_62,SVC,com,56.0,56.0,56.0,56.0,56.0,0.5
1235,MULTI_62,SVC,com,57.9,57.9,57.9,57.9,57.9,1.0
1236,MULTI_62,SVC,com,52.6,52.6,52.6,52.6,52.6,1.0
1237,MULTI_62,SVC,com,39.5,39.5,39.5,39.4,39.4,1.0
1238,MULTI_62,SVC,com,57.3,57.3,57.3,57.3,57.3,1.0
1239,MULTI_62,SVC,com,53.3,53.3,53.3,53.3,53.3,1.0
1240,MULTI_63,SVC,com,48.1,48.1,48.1,48.1,47.8,0.1
1241,MULTI_63,SVC,com,45.5,45.5,45.5,45.5,45.2,0.1
1242,MULTI_63,SVC,com,42.1,42.3,42.3,42.1,41.9,0.1
1243,MULTI_63,SVC,com,46.1,46.2,46.2,46.1,46.0,0.1
1244,MULTI_63,SVC,com,42.1,42.1,42.1,42.0,41.9,0.1
1245,MULTI_63,SVC,com,45.5,45.5,45.5,45.5,45.2,0.2
1246,MULTI_63,SVC,com,54.5,54.6,54.6,54.7,54.4,0.2
1247,MULTI_63,SVC,com,60.5,60.7,60.7,60.9,60.4,0.2
1248,MULTI_63,SVC,com,53.9,54.1,54.1,54.1,53.9,0.2
1249,MULTI_63,SVC,com,51.3,51.3,51.3,51.3,51.2,0.2
1250,MULTI_63,SVC,com,57.1,57.2,57.2,57.3,57.0,0.5
1251,MULTI_63,SVC,com,57.1,57.2,57.2,57.2,57.1,0.5
1252,MULTI_63,SVC,com,55.3,55.4,55.4,55.4,55.2,0.5
1253,MULTI_63,SVC,com,51.3,51.4,51.4,51.4,51.3,0.5
1254,MULTI_63,SVC,com,46.1,46.1,46.1,46.0,45.8,0.5
1255,MULTI_63,SVC,com,45.5,45.5,45.5,45.5,45.4,1.0
1256,MULTI_63,SVC,com,46.8,46.8,46.8,46.8,46.7,1.0
1257,MULTI_63,SVC,com,57.9,58.1,58.1,58.2,57.8,1.0
1258,MULTI_63,SVC,com,52.6,52.7,52.7,52.8,52.6,1.0
1259,MULTI_63,SVC,com,47.4,47.4,47.4,47.3,47.2,1.0
1260,MULTI_64,SVC,com,54.7,54.7,54.7,54.8,54.6,0.1
1261,MULTI_64,SVC,com,54.7,54.7,54.7,54.8,54.6,0.1
1262,MULTI_64,SVC,com,46.7,46.8,46.8,46.7,46.4,0.1
1263,MULTI_64,SVC,com,56.0,56.0,56.0,56.0,56.0,0.1
1264,MULTI_64,SVC,com,30.7,30.6,30.6,30.5,30.6,0.1
1265,MULTI_64,SVC,com,52.0,52.1,52.1,52.1,51.9,0.2
1266,MULTI_64,SVC,com,41.3,41.4,41.4,41.3,41.2,0.2
1267,MULTI_64,SVC,com,49.3,49.4,49.4,49.4,49.3,0.2
1268,MULTI_64,SVC,com,45.3,45.3,45.3,45.3,45.3,0.2
1269,MULTI_64,SVC,com,65.3,65.3,65.3,65.4,65.3,0.2
1270,MULTI_64,SVC,com,52.0,52.1,52.1,52.1,51.9,0.5
1271,MULTI_64,SVC,com,38.7,38.7,38.7,38.6,38.6,0.5
1272,MULTI_64,SVC,com,53.3,53.4,53.4,53.5,53.2,0.5
1273,MULTI_64,SVC,com,53.3,53.3,53.3,53.3,53.3,0.5
1274,MULTI_64,SVC,com,52.0,52.0,52.0,52.0,51.9,0.5
1275,MULTI_64,SVC,com,60.0,60.1,60.1,60.2,59.9,1.0
1276,MULTI_64,SVC,com,48.0,48.0,48.0,48.0,48.0,1.0
1277,MULTI_64,SVC,com,53.3,53.4,53.4,53.5,53.2,1.0
1278,MULTI_64,SVC,com,61.3,61.3,61.3,61.3,61.3,1.0
1279,MULTI_64,SVC,com,60.0,60.0,60.0,60.0,59.9,1.0
1280,MULTI_65,SVC,com,48.7,48.7,48.7,48.7,48.5,0.1
1281,MULTI_65,SVC,com,48.7,48.7,48.7,48.7,48.6,0.1
1282,MULTI_65,SVC,com,56.6,56.6,56.6,56.8,56.2,0.1
1283,MULTI_65,SVC,com,49.3,49.2,49.2,49.2,48.9,0.1
1284,MULTI_65,SVC,com,58.7,58.6,58.6,58.8,58.4,0.1
1285,MULTI_65,SVC,com,38.2,38.2,38.2,37.9,37.9,0.2
1286,MULTI_65,SVC,com,46.1,46.1,46.1,46.0,46.0,0.2
1287,MULTI_65,SVC,com,55.3,55.3,55.3,55.4,55.0,0.2
1288,MULTI_65,SVC,com,46.7,46.6,46.6,46.4,46.2,0.2
1289,MULTI_65,SVC,com,48.0,47.9,47.9,47.9,47.7,0.2
1290,MULTI_65,SVC,com,50.0,50.0,50.0,50.0,49.9,0.5
1291,MULTI_65,SVC,com,44.7,44.7,44.7,44.7,44.7,0.5
1292,MULTI_65,SVC,com,60.5,60.5,60.5,60.6,60.4,0.5
1293,MULTI_65,SVC,com,46.7,46.6,46.6,46.5,46.4,0.5
1294,MULTI_65,SVC,com,49.3,49.3,49.3,49.2,49.1,0.5
1295,MULTI_65,SVC,com,55.3,55.3,55.3,55.3,55.1,1.0
1296,MULTI_65,SVC,com,60.5,60.5,60.5,60.6,60.5,1.0
1297,MULTI_65,SVC,com,52.6,52.6,52.6,52.7,52.5,1.0
1298,MULTI_65,SVC,com,50.7,50.6,50.6,50.6,50.5,1.0
1299,MULTI_65,SVC,com,54.7,54.6,54.6,54.6,54.6,1.0
1300,MULTI_66,SVC,com,47.4,47.4,47.4,47.4,47.4,0.1
1301,MULTI_66,SVC,com,54.7,54.7,54.7,54.7,54.7,0.1
1302,MULTI_66,SVC,com,45.3,45.3,45.3,45.3,45.3,0.1
1303,MULTI_66,SVC,com,52.0,52.0,52.0,52.0,52.0,0.1
1304,MULTI_66,SVC,com,46.7,46.7,46.7,46.7,46.7,0.1
1305,MULTI_66,SVC,com,55.3,55.3,55.3,55.3,55.3,0.2
1306,MULTI_66,SVC,com,36.0,36.0,36.0,36.0,36.0,0.2
1307,MULTI_66,SVC,com,56.0,56.0,56.0,56.0,56.0,0.2
1308,MULTI_66,SVC,com,52.0,52.0,52.0,52.0,52.0,0.2
1309,MULTI_66,SVC,com,52.0,52.0,52.0,52.0,52.0,0.2
1310,MULTI_66,SVC,com,55.3,55.3,55.3,55.3,55.3,0.5
1311,MULTI_66,SVC,com,37.3,37.3,37.3,37.3,37.3,0.5
1312,MULTI_66,SVC,com,41.3,41.3,41.3,41.3,41.3,0.5
1313,MULTI_66,SVC,com,49.3,49.3,49.3,49.3,49.3,0.5
1314,MULTI_66,SVC,com,49.3,49.3,49.3,49.3,49.3,0.5
1315,MULTI_66,SVC,com,55.3,55.3,55.3,55.3,55.3,1.0
1316,MULTI_66,SVC,com,42.7,42.6,42.6,42.6,42.6,1.0
1317,MULTI_66,SVC,com,53.3,53.3,53.3,53.3,53.3,1.0
1318,MULTI_66,SVC,com,54.7,54.7,54.7,54.7,54.7,1.0
1319,MULTI_66,SVC,com,62.7,62.7,62.7,62.7,62.7,1.0
1320,MULTI_67,SVC,com,50.0,50.0,50.0,50.0,50.0,0.1
1321,MULTI_67,SVC,com,47.4,47.4,47.4,47.4,47.3,0.1
1322,MULTI_67,SVC,com,52.0,52.0,52.0,52.0,51.9,0.1
1323,MULTI_67,SVC,com,41.3,41.3,41.3,41.3,41.3,0.1
1324,MULTI_67,SVC,com,50.7,50.7,50.7,50.7,50.6,0.1
1325,MULTI_67,SVC,com,50.0,50.0,50.0,50.0,50.0,0.2
1326,MULTI_67,SVC,com,63.2,63.2,63.2,63.2,63.1,0.2
1327,MULTI_67,SVC,com,62.7,62.6,62.6,62.7,62.6,0.2
1328,MULTI_67,SVC,com,60.0,60.0,60.0,60.0,60.0,0.2
1329,MULTI_67,SVC,com,45.3,45.4,45.4,45.4,45.3,0.2
1330,MULTI_67,SVC,com,39.5,39.5,39.5,39.4,39.4,0.5
1331,MULTI_67,SVC,com,50.0,50.0,50.0,50.0,50.0,0.5
1332,MULTI_67,SVC,com,38.7,38.6,38.6,38.6,38.6,0.5
1333,MULTI_67,SVC,com,41.3,41.3,41.3,41.3,41.3,0.5
1334,MULTI_67,SVC,com,45.3,45.4,45.4,45.4,45.3,0.5
1335,MULTI_67,SVC,com,42.1,42.1,42.1,42.1,42.1,1.0
1336,MULTI_67,SVC,com,57.9,57.9,57.9,57.9,57.9,1.0
1337,MULTI_67,SVC,com,62.7,62.7,62.7,62.8,62.6,1.0
1338,MULTI_67,SVC,com,49.3,49.3,49.3,49.3,49.3,1.0
1339,MULTI_67,SVC,com,45.3,45.4,45.4,45.4,45.3,1.0
1340,MULTI_68,SVC,com,39.5,39.5,39.5,39.5,39.5,0.1
1341,MULTI_68,SVC,com,44.0,44.0,44.0,44.0,44.0,0.1
1342,MULTI_68,SVC,com,56.0,56.0,56.0,56.0,56.0,0.1
1343,MULTI_68,SVC,com,41.3,41.3,41.3,41.3,41.3,0.1
1344,MULTI_68,SVC,com,46.7,46.7,46.7,46.7,46.7,0.1
1345,MULTI_68,SVC,com,44.7,44.7,44.7,44.7,44.7,0.2
1346,MULTI_68,SVC,com,62.7,62.7,62.7,62.7,62.7,0.2
1347,MULTI_68,SVC,com,48.0,48.0,48.0,48.0,48.0,0.2
1348,MULTI_68,SVC,com,52.0,52.0,52.0,52.0,52.0,0.2
1349,MULTI_68,SVC,com,57.3,57.3,57.3,57.3,57.3,0.2
1350,MULTI_68,SVC,com,50.0,50.0,50.0,50.0,50.0,0.5
1351,MULTI_68,SVC,com,44.0,44.0,44.0,44.0,44.0,0.5
1352,MULTI_68,SVC,com,50.7,50.6,50.6,50.6,50.6,0.5
1353,MULTI_68,SVC,com,44.0,44.0,44.0,44.0,44.0,0.5
1354,MULTI_68,SVC,com,54.7,54.7,54.7,54.7,54.7,0.5
1355,MULTI_68,SVC,com,50.0,50.0,50.0,50.0,50.0,1.0
1356,MULTI_68,SVC,com,52.0,52.0,52.0,52.0,52.0,1.0
1357,MULTI_68,SVC,com,53.3,53.3,53.3,53.3,53.3,1.0
1358,MULTI_68,SVC,com,49.3,49.3,49.3,49.3,49.3,1.0
1359,MULTI_68,SVC,com,57.3,57.3,57.3,57.3,57.3,1.0
1360,MULTI_69,SVC,com,51.3,51.3,51.3,51.3,51.3,0.1
1361,MULTI_69,SVC,com,51.9,51.9,51.9,51.9,51.9,0.1
1362,MULTI_69,SVC,com,45.5,45.4,45.4,45.4,45.4,0.1
1363,MULTI_69,SVC,com,55.8,55.8,55.8,55.8,55.8,0.1
1364,MULTI_69,SVC,com,50.6,50.6,50.6,50.6,50.6,0.1
1365,MULTI_69,SVC,com,53.8,53.8,53.8,53.8,53.8,0.2
1366,MULTI_69,SVC,com,54.5,54.5,54.5,54.5,54.5,0.2
1367,MULTI_69,SVC,com,48.1,48.0,48.0,48.0,48.0,0.2
1368,MULTI_69,SVC,com,48.1,48.0,48.0,48.0,48.0,0.2
1369,MULTI_69,SVC,com,50.6,50.6,50.6,50.6,50.6,0.2
1370,MULTI_69,SVC,com,51.3,51.3,51.3,51.3,51.3,0.5
1371,MULTI_69,SVC,com,46.8,46.7,46.7,46.7,46.7,0.5
1372,MULTI_69,SVC,com,48.1,48.0,48.0,48.0,48.0,0.5
1373,MULTI_69,SVC,com,50.6,50.6,50.6,50.6,50.6,0.5
1374,MULTI_69,SVC,com,53.2,53.2,53.2,53.2,53.2,0.5
1375,MULTI_69,SVC,com,53.8,53.8,53.8,53.8,53.8,1.0
1376,MULTI_69,SVC,com,54.5,54.5,54.5,54.5,54.5,1.0
1377,MULTI_69,SVC,com,50.6,50.6,50.6,50.6,50.6,1.0
1378,MULTI_69,SVC,com,50.6,50.6,50.6,50.6,50.6,1.0
1379,MULTI_69,SVC,com,45.5,45.4,45.4,45.4,45.4,1.0
1380,MULTI_70,SVC,com,54.7,54.7,54.7,54.7,54.7,0.1
1381,MULTI_70,SVC,com,38.7,38.7,38.7,38.7,38.7,0.1
1382,MULTI_70,SVC,com,59.5,59.5,59.5,59.5,59.5,0.1
1383,MULTI_70,SVC,com,56.8,56.8,56.8,56.8,56.8,0.1
1384,MULTI_70,SVC,com,54.1,54.1,54.1,54.1,54.1,0.1
1385,MULTI_70,SVC,com,52.0,52.0,52.0,52.0,52.0,0.2
1386,MULTI_70,SVC,com,52.0,52.0,52.0,52.0,52.0,0.2
1387,MULTI_70,SVC,com,51.4,51.4,51.4,51.4,51.4,0.2
1388,MULTI_70,SVC,com,51.4,51.4,51.4,51.4,51.4,0.2
1389,MULTI_70,SVC,com,45.9,45.9,45.9,45.9,45.9,0.2
1390,MULTI_70,SVC,com,49.3,49.3,49.3,49.3,49.3,0.5
1391,MULTI_70,SVC,com,54.7,54.7,54.7,54.7,54.7,0.5
1392,MULTI_70,SVC,com,48.6,48.6,48.6,48.6,48.6,0.5
1393,MULTI_70,SVC,com,54.1,54.1,54.1,54.1,54.1,0.5
1394,MULTI_70,SVC,com,48.6,48.6,48.6,48.6,48.6,0.5
1395,MULTI_70,SVC,com,60.0,60.0,60.0,60.0,60.0,1.0
1396,MULTI_70,SVC,com,52.0,52.0,52.0,52.0,52.0,1.0
1397,MULTI_70,SVC,com,51.4,51.4,51.4,51.4,51.4,1.0
1398,MULTI_70,SVC,com,54.1,54.1,54.1,54.1,54.1,1.0
1399,MULTI_70,SVC,com,45.9,45.9,45.9,45.9,45.9,1.0
1400,MULTI_71,SVC,com,55.3,55.2,55.2,55.2,55.2,0.1
1401,MULTI_71,SVC,com,60.5,60.5,60.5,60.5,60.5,0.1
1402,MULTI_71,SVC,com,51.3,51.3,51.3,51.3,51.3,0.1
1403,MULTI_71,SVC,com,52.6,52.6,52.6,52.6,52.6,0.1
1404,MULTI_71,SVC,com,54.7,54.7,54.7,54.7,54.7,0.1
1405,MULTI_71,SVC,com,47.4,47.3,47.3,47.3,47.3,0.2
1406,MULTI_71,SVC,com,50.0,50.0,50.0,50.0,50.0,0.2
1407,MULTI_71,SVC,com,48.7,48.7,48.7,48.7,48.7,0.2
1408,MULTI_71,SVC,com,47.4,47.4,47.4,47.4,47.4,0.2
1409,MULTI_71,SVC,com,57.3,57.3,57.3,57.3,57.3,0.2
1410,MULTI_71,SVC,com,60.5,60.5,60.5,60.5,60.5,0.5
1411,MULTI_71,SVC,com,50.0,50.0,50.0,50.0,50.0,0.5
1412,MULTI_71,SVC,com,59.2,59.2,59.2,59.2,59.2,0.5
1413,MULTI_71,SVC,com,50.0,50.0,50.0,50.0,50.0,0.5
1414,MULTI_71,SVC,com,54.7,54.7,54.7,54.7,54.7,0.5
1415,MULTI_71,SVC,com,42.1,42.1,42.1,42.1,42.1,1.0
1416,MULTI_71,SVC,com,52.6,52.6,52.6,52.6,52.6,1.0
1417,MULTI_71,SVC,com,48.7,48.7,48.7,48.7,48.7,1.0
1418,MULTI_71,SVC,com,47.4,47.4,47.4,47.4,47.4,1.0
1419,MULTI_71,SVC,com,60.0,60.0,60.0,60.0,60.0,1.0
1420,MULTI_72,SVC,com,57.3,57.3,57.3,57.3,57.3,0.1
1421,MULTI_72,SVC,com,49.3,49.3,49.3,49.3,49.3,0.1
1422,MULTI_72,SVC,com,49.3,49.3,49.3,49.3,49.3,0.1
1423,MULTI_72,SVC,com,56.8,56.8,56.8,56.8,56.8,0.1
1424,MULTI_72,SVC,com,43.2,43.2,43.2,43.2,43.2,0.1
1425,MULTI_72,SVC,com,46.7,46.7,46.7,46.7,46.7,0.2
1426,MULTI_72,SVC,com,49.3,49.3,49.3,49.3,49.3,0.2
1427,MULTI_72,SVC,com,57.3,57.3,57.3,57.3,57.3,0.2
1428,MULTI_72,SVC,com,40.5,40.5,40.5,40.5,40.5,0.2
1429,MULTI_72,SVC,com,37.8,37.8,37.8,37.8,37.8,0.2
1430,MULTI_72,SVC,com,46.7,46.7,46.7,46.7,46.7,0.5
1431,MULTI_72,SVC,com,54.7,54.7,54.7,54.7,54.7,0.5
1432,MULTI_72,SVC,com,46.7,46.7,46.7,46.7,46.7,0.5
1433,MULTI_72,SVC,com,51.4,51.4,51.4,51.4,51.4,0.5
1434,MULTI_72,SVC,com,45.9,45.9,45.9,45.9,45.9,0.5
1435,MULTI_72,SVC,com,54.7,54.7,54.7,54.7,54.7,1.0
1436,MULTI_72,SVC,com,52.0,52.0,52.0,52.0,52.0,1.0
1437,MULTI_72,SVC,com,54.7,54.7,54.7,54.7,54.7,1.0
1438,MULTI_72,SVC,com,45.9,45.9,45.9,45.9,45.9,1.0
1439,MULTI_72,SVC,com,35.1,35.1,35.1,35.1,35.1,1.0
1440,MULTI_73,SVC,com,50.0,50.0,50.0,50.0,50.0,0.1
1441,MULTI_73,SVC,com,50.0,50.0,50.0,50.0,50.0,0.1
1442,MULTI_73,SVC,com,44.7,44.7,44.7,44.7,44.7,0.1
1443,MULTI_73,SVC,com,46.7,46.7,46.7,46.7,46.7,0.1
1444,MULTI_73,SVC,com,56.0,56.0,56.0,56.0,56.0,0.1
1445,MULTI_73,SVC,com,47.4,47.4,47.4,47.4,47.4,0.2
1446,MULTI_73,SVC,com,60.5,60.5,60.5,60.5,60.5,0.2
1447,MULTI_73,SVC,com,60.5,60.5,60.5,60.5,60.5,0.2
1448,MULTI_73,SVC,com,49.3,49.3,49.3,49.3,49.3,0.2
1449,MULTI_73,SVC,com,50.7,50.6,50.6,50.6,50.6,0.2
1450,MULTI_73,SVC,com,44.7,44.7,44.7,44.7,44.7,0.5
1451,MULTI_73,SVC,com,47.4,47.4,47.4,47.4,47.4,0.5
1452,MULTI_73,SVC,com,50.0,50.0,50.0,50.0,50.0,0.5
1453,MULTI_73,SVC,com,62.7,62.7,62.7,62.7,62.7,0.5
1454,MULTI_73,SVC,com,50.7,50.6,50.6,50.6,50.6,0.5
1455,MULTI_73,SVC,com,55.3,55.3,55.3,55.3,55.3,1.0
1456,MULTI_73,SVC,com,63.2,63.2,63.2,63.2,63.2,1.0
1457,MULTI_73,SVC,com,42.1,42.1,42.1,42.1,42.1,1.0
1458,MULTI_73,SVC,com,54.7,54.7,54.7,54.7,54.7,1.0
1459,MULTI_73,SVC,com,54.7,54.7,54.7,54.7,54.7,1.0
1460,MULTI_74,SVC,com,44.7,44.9,44.9,44.8,44.6,0.1
1461,MULTI_74,SVC,com,57.9,57.9,57.9,58.1,57.6,0.1
1462,MULTI_74,SVC,com,50.7,50.7,50.7,50.7,50.7,0.1
1463,MULTI_74,SVC,com,53.3,53.4,53.4,53.4,53.3,0.1
1464,MULTI_74,SVC,com,58.7,58.7,58.7,58.7,58.7,0.1
1465,MULTI_74,SVC,com,39.5,39.6,39.6,39.5,39.3,0.2
1466,MULTI_74,SVC,com,50.0,50.0,50.0,50.0,49.7,0.2
1467,MULTI_74,SVC,com,48.0,48.0,48.0,48.0,48.0,0.2
1468,MULTI_74,SVC,com,48.0,48.0,48.0,48.0,48.0,0.2
1469,MULTI_74,SVC,com,61.3,61.3,61.3,61.3,61.3,0.2
1470,MULTI_74,SVC,com,51.3,51.5,51.5,51.5,51.2,0.5
1471,MULTI_74,SVC,com,52.6,52.6,52.6,52.7,52.5,0.5
1472,MULTI_74,SVC,com,54.7,54.7,54.7,54.7,54.7,0.5
1473,MULTI_74,SVC,com,52.0,52.0,52.0,52.0,52.0,0.5
1474,MULTI_74,SVC,com,53.3,53.3,53.3,53.3,53.3,0.5
1475,MULTI_74,SVC,com,55.3,55.4,55.4,55.4,55.2,1.0
1476,MULTI_74,SVC,com,35.5,35.5,35.5,35.4,35.4,1.0
1477,MULTI_74,SVC,com,57.3,57.3,57.3,57.3,57.3,1.0
1478,MULTI_74,SVC,com,52.0,52.0,52.0,52.0,52.0,1.0
1479,MULTI_74,SVC,com,49.3,49.4,49.4,49.4,49.3,1.0
1480,MULTI_75,SVC,com,57.3,57.2,57.2,57.4,57.0,0.1
1481,MULTI_75,SVC,com,52.0,52.0,52.0,52.0,52.0,0.1
1482,MULTI_75,SVC,com,54.7,54.6,54.6,54.6,54.6,0.1
1483,MULTI_75,SVC,com,46.7,46.7,46.7,46.7,46.6,0.1
1484,MULTI_75,SVC,com,58.7,58.7,58.7,58.7,58.7,0.1
1485,MULTI_75,SVC,com,54.7,54.6,54.6,54.7,54.3,0.2
1486,MULTI_75,SVC,com,46.7,46.7,46.7,46.7,46.7,0.2
1487,MULTI_75,SVC,com,54.7,54.6,54.6,54.6,54.6,0.2
1488,MULTI_75,SVC,com,36.0,36.1,36.1,35.9,35.9,0.2
1489,MULTI_75,SVC,com,45.3,45.3,45.3,45.3,45.3,0.2
1490,MULTI_75,SVC,com,60.0,59.9,59.9,60.2,59.6,0.5
1491,MULTI_75,SVC,com,57.3,57.4,57.4,57.5,57.3,0.5
1492,MULTI_75,SVC,com,46.7,46.6,46.6,46.6,46.6,0.5
1493,MULTI_75,SVC,com,49.3,49.4,49.4,49.4,49.3,0.5
1494,MULTI_75,SVC,com,50.7,50.7,50.7,50.7,50.7,0.5
1495,MULTI_75,SVC,com,44.0,43.9,43.9,43.7,43.5,1.0
1496,MULTI_75,SVC,com,44.0,44.0,44.0,44.0,44.0,1.0
1497,MULTI_75,SVC,com,49.3,49.3,49.3,49.3,49.3,1.0
1498,MULTI_75,SVC,com,65.3,65.4,65.4,65.5,65.3,1.0
1499,MULTI_75,SVC,com,45.3,45.3,45.3,45.3,45.3,1.0
1500,MULTI_76,SVC,com,54.7,54.7,54.7,54.7,54.7,0.1
1501,MULTI_76,SVC,com,54.7,54.7,54.7,54.7,54.7,0.1
1502,MULTI_76,SVC,com,54.7,54.7,54.7,54.7,54.7,0.1
1503,MULTI_76,SVC,com,46.7,46.7,46.7,46.7,46.7,0.1
1504,MULTI_76,SVC,com,48.6,48.6,48.6,48.6,48.6,0.1
1505,MULTI_76,SVC,com,57.3,57.3,57.3,57.3,57.3,0.2
1506,MULTI_76,SVC,com,38.7,38.7,38.7,38.7,38.7,0.2
1507,MULTI_76,SVC,com,52.0,52.0,52.0,52.0,52.0,0.2
1508,MULTI_76,SVC,com,52.0,52.0,52.0,52.0,52.0,0.2
1509,MULTI_76,SVC,com,51.4,51.4,51.4,51.4,51.4,0.2
1510,MULTI_76,SVC,com,52.0,52.0,52.0,52.0,52.0,0.5
1511,MULTI_76,SVC,com,46.7,46.7,46.7,46.7,46.7,0.5
1512,MULTI_76,SVC,com,46.7,46.7,46.7,46.7,46.7,0.5
1513,MULTI_76,SVC,com,60.0,60.0,60.0,60.0,60.0,0.5
1514,MULTI_76,SVC,com,56.8,56.8,56.8,56.8,56.8,0.5
1515,MULTI_76,SVC,com,49.3,49.3,49.3,49.3,49.3,1.0
1516,MULTI_76,SVC,com,46.7,46.7,46.7,46.7,46.7,1.0
1517,MULTI_76,SVC,com,57.3,57.3,57.3,57.3,57.3,1.0
1518,MULTI_76,SVC,com,60.0,60.0,60.0,60.0,60.0,1.0
1519,MULTI_76,SVC,com,54.1,54.1,54.1,54.1,54.1,1.0
1520,MULTI_77,SVC,com,56.4,56.4,56.4,56.4,56.4,0.1
1521,MULTI_77,SVC,com,50.6,50.6,50.6,50.6,50.6,0.1
1522,MULTI_77,SVC,com,50.6,50.6,50.6,50.6,50.6,0.1
1523,MULTI_77,SVC,com,55.8,55.8,55.8,55.8,55.8,0.1
1524,MULTI_77,SVC,com,53.2,53.2,53.2,53.2,53.2,0.1
1525,MULTI_77,SVC,com,51.3,51.2,51.2,51.2,51.2,0.2
1526,MULTI_77,SVC,com,50.6,50.6,50.6,50.6,50.6,0.2
1527,MULTI_77,SVC,com,53.2,53.2,53.2,53.2,53.2,0.2
1528,MULTI_77,SVC,com,53.2,53.2,53.2,53.2,53.2,0.2
1529,MULTI_77,SVC,com,40.3,40.2,40.2,40.2,40.2,0.2
1530,MULTI_77,SVC,com,48.7,48.7,48.7,48.7,48.7,0.5
1531,MULTI_77,SVC,com,55.8,55.8,55.8,55.8,55.8,0.5
1532,MULTI_77,SVC,com,40.3,40.2,40.2,40.2,40.2,0.5
1533,MULTI_77,SVC,com,58.4,58.4,58.4,58.4,58.4,0.5
1534,MULTI_77,SVC,com,42.9,42.8,42.8,42.8,42.8,0.5
1535,MULTI_77,SVC,com,41.0,41.0,41.0,41.0,41.0,1.0
1536,MULTI_77,SVC,com,53.2,53.2,53.2,53.2,53.2,1.0
1537,MULTI_77,SVC,com,55.8,55.8,55.8,55.8,55.8,1.0
1538,MULTI_77,SVC,com,42.9,42.8,42.8,42.8,42.8,1.0
1539,MULTI_77,SVC,com,48.1,48.0,48.0,48.0,48.0,1.0
1540,MULTI_78,SVC,com,42.1,42.1,42.1,42.1,42.1,0.1
1541,MULTI_78,SVC,com,52.6,52.6,52.6,52.6,52.6,0.1
1542,MULTI_78,SVC,com,57.9,57.9,57.9,57.9,57.9,0.1
1543,MULTI_78,SVC,com,49.3,49.3,49.3,49.3,49.3,0.1
1544,MULTI_78,SVC,com,46.7,46.7,46.7,46.7,46.7,0.1
1545,MULTI_78,SVC,com,50.0,50.0,50.0,50.0,50.0,0.2
1546,MULTI_78,SVC,com,52.6,52.6,52.6,52.6,52.6,0.2
1547,MULTI_78,SVC,com,52.6,52.6,52.6,52.6,52.6,0.2
1548,MULTI_78,SVC,com,54.7,54.7,54.7,54.7,54.7,0.2
1549,MULTI_78,SVC,com,52.0,52.0,52.0,52.0,52.0,0.2
1550,MULTI_78,SVC,com,52.6,52.6,52.6,52.6,52.6,0.5
1551,MULTI_78,SVC,com,50.0,50.0,50.0,50.0,50.0,0.5
1552,MULTI_78,SVC,com,55.3,55.3,55.3,55.3,55.3,0.5
1553,MULTI_78,SVC,com,37.3,37.3,37.3,37.3,37.3,0.5
1554,MULTI_78,SVC,com,46.7,46.7,46.7,46.7,46.7,0.5
1555,MULTI_78,SVC,com,52.6,52.6,52.6,52.6,52.6,1.0
1556,MULTI_78,SVC,com,60.5,60.5,60.5,60.5,60.5,1.0
1557,MULTI_78,SVC,com,47.4,47.4,47.4,47.4,47.4,1.0
1558,MULTI_78,SVC,com,48.0,48.0,48.0,48.0,48.0,1.0
1559,MULTI_78,SVC,com,62.7,62.7,62.7,62.7,62.7,1.0
1560,MULTI_79,SVC,com,55.8,55.8,55.8,55.8,55.8,0.1
1561,MULTI_79,SVC,com,52.6,52.6,52.6,52.6,52.6,0.1
1562,MULTI_79,SVC,com,44.7,44.7,44.7,44.7,44.7,0.1
1563,MULTI_79,SVC,com,42.1,42.1,42.1,42.1,42.1,0.1
1564,MULTI_79,SVC,com,50.0,50.0,50.0,50.0,50.0,0.1
1565,MULTI_79,SVC,com,53.2,53.2,53.2,53.2,53.2,0.2
