,DataType,Estimator,RD,ACC,SEN,SPEC,PREC,F1,scale
0,MDD_ACPI_1,SVC,spec,48.0,48.4,48.4,48.3,47.7,0.1
1,MDD_ACPI_1,SVC,spec,52.0,51.9,51.9,51.9,51.9,0.1
2,MDD_ACPI_1,SVC,spec,60.0,59.6,59.6,60.0,59.4,0.1
3,MDD_ACPI_1,SVC,spec,48.0,48.1,48.1,48.1,48.0,0.1
4,MDD_ACPI_1,SVC,spec,41.7,41.7,41.7,41.4,41.3,0.1
5,MDD_ACPI_1,SVC,com,60.0,61.2,61.2,67.5,56.6,0.1
6,MDD_ACPI_1,SVC,com,52.0,52.2,52.2,52.3,51.9,0.1
7,MDD_ACPI_1,SVC,com,60.0,60.6,60.6,61.5,59.4,0.1
8,MDD_ACPI_1,SVC,com,40.0,40.1,40.1,40.1,40.0,0.1
9,MDD_ACPI_1,SVC,com,50.0,50.0,50.0,50.0,43.8,0.1
10,MDD_ACPI_1,SVC,spec,64.0,64.1,64.1,64.1,64.0,0.2
11,MDD_ACPI_1,SVC,spec,44.0,43.9,43.9,43.9,43.9,0.2
12,MDD_ACPI_1,SVC,spec,48.0,47.4,47.4,47.2,46.6,0.2
13,MDD_ACPI_1,SVC,spec,44.0,44.2,44.2,44.2,43.9,0.2
14,MDD_ACPI_1,SVC,spec,58.3,58.3,58.3,58.6,58.0,0.2
15,MDD_ACPI_1,SVC,com,36.0,37.2,37.2,30.0,30.6,0.2
16,MDD_ACPI_1,SVC,com,60.0,59.9,59.9,59.9,59.9,0.2
17,MDD_ACPI_1,SVC,com,52.0,52.6,52.6,52.8,51.3,0.2
18,MDD_ACPI_1,SVC,com,48.0,48.1,48.1,48.1,48.0,0.2
19,MDD_ACPI_1,SVC,com,41.7,41.7,41.7,35.0,34.4,0.2
20,MDD_ACPI_1,SVC,spec,44.0,43.9,43.9,43.9,43.9,0.5
21,MDD_ACPI_1,SVC,spec,60.0,60.3,60.3,60.4,59.9,0.5
22,MDD_ACPI_1,SVC,spec,60.0,59.6,59.6,60.0,59.4,0.5
23,MDD_ACPI_1,SVC,spec,40.0,40.1,40.1,40.1,40.0,0.5
24,MDD_ACPI_1,SVC,spec,45.8,45.8,45.8,45.6,45.0,0.5
25,MDD_ACPI_1,SVC,com,56.0,56.7,56.7,57.7,54.8,0.5
26,MDD_ACPI_1,SVC,com,48.0,50.0,50.0,24.0,32.4,0.5
27,MDD_ACPI_1,SVC,com,40.0,40.7,40.7,39.3,38.4,0.5
28,MDD_ACPI_1,SVC,com,48.0,47.8,47.8,47.7,47.7,0.5
29,MDD_ACPI_1,SVC,com,45.8,45.8,45.8,40.5,37.0,0.5
30,MDD_ACPI_1,SVC,spec,52.0,52.2,52.2,52.3,51.9,1.0
31,MDD_ACPI_1,SVC,spec,52.0,52.2,52.2,52.3,51.9,1.0
32,MDD_ACPI_1,SVC,spec,52.0,51.6,51.6,51.7,51.3,1.0
33,MDD_ACPI_1,SVC,spec,52.0,51.9,51.9,51.9,51.9,1.0
34,MDD_ACPI_1,SVC,spec,45.8,45.8,45.8,45.6,45.0,1.0
35,MDD_ACPI_1,SVC,com,48.0,48.1,48.1,48.1,48.0,1.0
36,MDD_ACPI_1,SVC,com,44.0,45.5,45.5,39.4,35.7,1.0
37,MDD_ACPI_1,SVC,com,20.0,20.5,20.5,18.1,18.8,1.0
38,MDD_ACPI_1,SVC,com,48.0,48.1,48.1,48.1,48.0,1.0
39,MDD_ACPI_1,SVC,com,54.2,54.2,54.2,54.4,53.4,1.0
40,MDD_ACPI_2,SVC,spec,28.0,27.9,27.9,27.9,27.9,0.1
41,MDD_ACPI_2,SVC,spec,68.0,68.3,68.3,68.5,67.9,0.1
42,MDD_ACPI_2,SVC,spec,60.0,60.3,60.3,60.4,59.9,0.1
43,MDD_ACPI_2,SVC,spec,60.0,59.9,59.9,59.9,59.9,0.1
44,MDD_ACPI_2,SVC,spec,37.5,37.5,37.5,37.4,37.4,0.1
45,MDD_ACPI_2,SVC,com,44.0,43.3,43.3,42.3,41.7,0.1
46,MDD_ACPI_2,SVC,com,60.0,59.6,59.6,60.0,59.4,0.1
47,MDD_ACPI_2,SVC,com,48.0,48.1,48.1,48.1,48.0,0.1
48,MDD_ACPI_2,SVC,com,40.0,39.4,39.4,38.5,38.4,0.1
49,MDD_ACPI_2,SVC,com,37.5,37.5,37.5,37.4,37.4,0.1
50,MDD_ACPI_2,SVC,spec,28.0,28.2,28.2,27.9,27.9,0.2
51,MDD_ACPI_2,SVC,spec,60.0,60.3,60.3,60.4,59.9,0.2
52,MDD_ACPI_2,SVC,spec,80.0,80.1,80.1,80.1,80.0,0.2
53,MDD_ACPI_2,SVC,spec,48.0,48.1,48.1,48.1,48.0,0.2
54,MDD_ACPI_2,SVC,spec,58.3,58.3,58.3,58.6,58.0,0.2
55,MDD_ACPI_2,SVC,com,44.0,43.3,43.3,42.3,41.7,0.2
56,MDD_ACPI_2,SVC,com,60.0,59.9,59.9,59.9,59.9,0.2
57,MDD_ACPI_2,SVC,com,60.0,59.9,59.9,59.9,59.9,0.2
58,MDD_ACPI_2,SVC,com,64.0,63.5,63.5,64.6,63.1,0.2
59,MDD_ACPI_2,SVC,com,58.3,58.3,58.3,58.6,58.0,0.2
60,MDD_ACPI_2,SVC,spec,72.0,72.1,72.1,72.1,72.0,0.5
61,MDD_ACPI_2,SVC,spec,44.0,43.9,43.9,43.9,43.9,0.5
62,MDD_ACPI_2,SVC,spec,48.0,47.8,47.8,47.7,47.7,0.5
63,MDD_ACPI_2,SVC,spec,48.0,48.1,48.1,48.1,48.0,0.5
64,MDD_ACPI_2,SVC,spec,58.3,58.3,58.3,58.6,58.0,0.5
65,MDD_ACPI_2,SVC,com,40.0,39.4,39.4,38.5,38.4,0.5
66,MDD_ACPI_2,SVC,com,56.0,55.1,55.1,56.3,53.3,0.5
67,MDD_ACPI_2,SVC,com,44.0,43.9,43.9,43.9,43.9,0.5
68,MDD_ACPI_2,SVC,com,64.0,63.5,63.5,64.6,63.1,0.5
69,MDD_ACPI_2,SVC,com,62.5,62.5,62.5,62.6,62.4,0.5
70,MDD_ACPI_2,SVC,spec,60.0,59.9,59.9,59.9,59.9,1.0
71,MDD_ACPI_2,SVC,spec,60.0,60.3,60.3,60.4,59.9,1.0
72,MDD_ACPI_2,SVC,spec,48.0,47.8,47.8,47.7,47.7,1.0
73,MDD_ACPI_2,SVC,spec,48.0,48.1,48.1,48.1,48.0,1.0
74,MDD_ACPI_2,SVC,spec,41.7,41.7,41.7,41.4,41.3,1.0
75,MDD_ACPI_2,SVC,com,52.0,51.3,51.3,51.5,50.0,1.0
76,MDD_ACPI_2,SVC,com,48.0,48.1,48.1,48.1,48.0,1.0
77,MDD_ACPI_2,SVC,com,44.0,43.9,43.9,43.9,43.9,1.0
78,MDD_ACPI_2,SVC,com,52.0,51.3,51.3,51.5,50.0,1.0
79,MDD_ACPI_2,SVC,com,54.2,54.2,54.2,54.2,54.1,1.0
80,MDD_ACPI_3,SVC,spec,34.6,34.6,34.6,34.5,34.5,0.1
81,MDD_ACPI_3,SVC,spec,40.0,40.1,40.1,40.1,40.0,0.1
82,MDD_ACPI_3,SVC,spec,56.0,55.8,55.8,55.8,55.7,0.1
83,MDD_ACPI_3,SVC,spec,64.0,63.8,63.8,64.0,63.8,0.1
84,MDD_ACPI_3,SVC,spec,32.0,31.7,31.7,31.5,31.6,0.1
85,MDD_ACPI_3,SVC,com,50.0,50.0,50.0,50.0,49.3,0.1
86,MDD_ACPI_3,SVC,com,24.0,24.4,24.4,23.3,23.5,0.1
87,MDD_ACPI_3,SVC,com,56.0,56.1,56.1,56.1,56.0,0.1
88,MDD_ACPI_3,SVC,com,52.0,52.6,52.6,52.8,51.3,0.1
89,MDD_ACPI_3,SVC,com,60.0,59.0,59.0,62.3,56.6,0.1
90,MDD_ACPI_3,SVC,spec,38.5,38.5,38.5,38.5,38.5,0.2
91,MDD_ACPI_3,SVC,spec,56.0,56.4,56.4,56.7,55.7,0.2
92,MDD_ACPI_3,SVC,spec,52.0,51.6,51.6,51.7,51.3,0.2
93,MDD_ACPI_3,SVC,spec,68.0,67.9,67.9,67.9,67.9,0.2
94,MDD_ACPI_3,SVC,spec,60.0,59.9,59.9,59.9,59.9,0.2
95,MDD_ACPI_3,SVC,com,50.0,50.0,50.0,50.0,49.9,0.2
96,MDD_ACPI_3,SVC,com,44.0,44.2,44.2,44.2,43.9,0.2
97,MDD_ACPI_3,SVC,com,56.0,56.1,56.1,56.1,56.0,0.2
98,MDD_ACPI_3,SVC,com,48.0,49.0,49.0,48.7,44.8,0.2
99,MDD_ACPI_3,SVC,com,52.0,51.0,51.0,51.3,47.9,0.2
100,MDD_ACPI_3,SVC,spec,50.0,50.0,50.0,50.0,49.9,0.5
101,MDD_ACPI_3,SVC,spec,44.0,44.6,44.6,44.1,43.2,0.5
102,MDD_ACPI_3,SVC,spec,72.0,71.8,71.8,72.1,71.8,0.5
103,MDD_ACPI_3,SVC,spec,20.0,19.9,19.9,19.9,19.9,0.5
104,MDD_ACPI_3,SVC,spec,64.0,64.1,64.1,64.1,64.0,0.5
105,MDD_ACPI_3,SVC,com,61.5,61.5,61.5,61.5,61.5,0.5
106,MDD_ACPI_3,SVC,com,52.0,52.6,52.6,52.8,51.3,0.5
107,MDD_ACPI_3,SVC,com,56.0,55.8,55.8,55.8,55.7,0.5
108,MDD_ACPI_3,SVC,com,44.0,45.2,45.2,42.5,39.2,0.5
109,MDD_ACPI_3,SVC,com,32.0,31.1,31.1,26.6,27.8,0.5
110,MDD_ACPI_3,SVC,spec,46.2,46.2,46.2,46.2,46.2,1.0
111,MDD_ACPI_3,SVC,spec,60.0,60.6,60.6,61.5,59.4,1.0
112,MDD_ACPI_3,SVC,spec,48.0,47.8,47.8,47.7,47.7,1.0
113,MDD_ACPI_3,SVC,spec,56.0,56.4,56.4,56.7,55.7,1.0
114,MDD_ACPI_3,SVC,spec,36.0,36.2,36.2,36.0,35.9,1.0
115,MDD_ACPI_3,SVC,com,61.5,61.5,61.5,61.5,61.5,1.0
116,MDD_ACPI_3,SVC,com,48.0,48.4,48.4,48.3,47.7,1.0
117,MDD_ACPI_3,SVC,com,28.0,27.6,27.6,26.7,26.9,1.0
118,MDD_ACPI_3,SVC,com,68.0,68.9,68.9,73.4,66.7,1.0
119,MDD_ACPI_3,SVC,com,64.0,63.1,63.1,66.3,61.8,1.0
120,MDD_ACPI_4,SVC,spec,30.8,30.8,30.8,30.8,30.8,0.1
121,MDD_ACPI_4,SVC,spec,36.0,36.5,36.5,35.4,35.1,0.1
122,MDD_ACPI_4,SVC,spec,52.0,52.2,52.2,52.3,51.9,0.1
123,MDD_ACPI_4,SVC,spec,44.0,43.6,43.6,43.3,43.2,0.1
124,MDD_ACPI_4,SVC,spec,60.0,59.3,59.3,60.7,58.3,0.1
125,MDD_ACPI_4,SVC,com,46.2,46.2,46.2,46.1,45.8,0.1
126,MDD_ACPI_4,SVC,com,48.0,48.1,48.1,48.1,48.0,0.1
127,MDD_ACPI_4,SVC,com,68.0,68.3,68.3,68.5,67.9,0.1
128,MDD_ACPI_4,SVC,com,52.0,52.6,52.6,52.8,51.3,0.1
129,MDD_ACPI_4,SVC,com,44.0,42.9,42.9,40.4,39.2,0.1
130,MDD_ACPI_4,SVC,spec,69.2,69.2,69.2,69.2,69.2,0.2
131,MDD_ACPI_4,SVC,spec,52.0,52.6,52.6,52.8,51.3,0.2
132,MDD_ACPI_4,SVC,spec,56.0,56.1,56.1,56.1,56.0,0.2
133,MDD_ACPI_4,SVC,spec,44.0,43.6,43.6,43.3,43.2,0.2
134,MDD_ACPI_4,SVC,spec,64.0,63.5,63.5,64.6,63.1,0.2
135,MDD_ACPI_4,SVC,com,46.2,46.2,46.2,46.1,45.8,0.2
136,MDD_ACPI_4,SVC,com,44.0,43.9,43.9,43.9,43.9,0.2
137,MDD_ACPI_4,SVC,com,44.0,44.2,44.2,44.2,43.9,0.2
138,MDD_ACPI_4,SVC,com,60.0,60.6,60.6,61.5,59.4,0.2
139,MDD_ACPI_4,SVC,com,52.0,52.6,52.6,52.8,51.3,0.2
140,MDD_ACPI_4,SVC,spec,42.3,42.3,42.3,42.3,42.2,0.5
141,MDD_ACPI_4,SVC,spec,60.0,60.6,60.6,61.5,59.4,0.5
142,MDD_ACPI_4,SVC,spec,32.0,32.1,32.1,32.1,32.0,0.5
143,MDD_ACPI_4,SVC,spec,56.0,55.4,55.4,55.9,54.8,0.5
144,MDD_ACPI_4,SVC,spec,40.0,39.4,39.4,38.5,38.4,0.5
145,MDD_ACPI_4,SVC,com,53.8,53.8,53.8,53.9,53.6,0.5
146,MDD_ACPI_4,SVC,com,52.0,51.6,51.6,51.7,51.3,0.5
147,MDD_ACPI_4,SVC,com,36.0,35.9,35.9,35.9,35.9,0.5
148,MDD_ACPI_4,SVC,com,56.0,55.8,55.8,55.8,55.7,0.5
149,MDD_ACPI_4,SVC,com,68.0,68.6,68.6,70.1,67.5,0.5
150,MDD_ACPI_4,SVC,spec,42.3,42.3,42.3,42.3,42.2,1.0
151,MDD_ACPI_4,SVC,spec,36.0,36.2,36.2,36.0,35.9,1.0
152,MDD_ACPI_4,SVC,spec,40.0,40.1,40.1,40.1,40.0,1.0
153,MDD_ACPI_4,SVC,spec,56.0,55.8,55.8,55.8,55.7,1.0
154,MDD_ACPI_4,SVC,spec,44.0,43.9,43.9,43.9,43.9,1.0
155,MDD_ACPI_4,SVC,com,46.2,46.2,46.2,46.1,45.8,1.0
156,MDD_ACPI_4,SVC,com,52.0,51.6,51.6,51.7,51.3,1.0
157,MDD_ACPI_4,SVC,com,52.0,51.9,51.9,51.9,51.9,1.0
158,MDD_ACPI_4,SVC,com,60.0,59.6,59.6,60.0,59.4,1.0
159,MDD_ACPI_4,SVC,com,40.0,39.7,39.7,39.6,39.6,1.0
160,MDD_ACPI_5,SVC,spec,48.0,47.8,47.8,47.7,47.7,0.1
161,MDD_ACPI_5,SVC,spec,36.0,36.5,36.5,35.4,35.1,0.1
162,MDD_ACPI_5,SVC,spec,56.0,55.8,55.8,55.8,55.7,0.1
163,MDD_ACPI_5,SVC,spec,33.3,33.3,33.3,32.9,32.9,0.1
164,MDD_ACPI_5,SVC,spec,54.2,54.2,54.2,54.2,54.1,0.1
165,MDD_ACPI_5,SVC,com,44.0,45.2,45.2,42.5,39.2,0.1
166,MDD_ACPI_5,SVC,com,60.0,58.7,58.7,66.1,54.0,0.1
167,MDD_ACPI_5,SVC,com,64.0,63.5,63.5,64.6,63.1,0.1
168,MDD_ACPI_5,SVC,com,33.3,33.3,33.3,32.9,32.9,0.1
169,MDD_ACPI_5,SVC,com,37.5,37.5,37.5,37.4,37.4,0.1
170,MDD_ACPI_5,SVC,spec,52.0,51.9,51.9,51.9,51.9,0.2
171,MDD_ACPI_5,SVC,spec,44.0,44.2,44.2,44.2,43.9,0.2
172,MDD_ACPI_5,SVC,spec,48.0,47.4,47.4,47.2,46.6,0.2
173,MDD_ACPI_5,SVC,spec,50.0,50.0,50.0,50.0,50.0,0.2
174,MDD_ACPI_5,SVC,spec,58.3,58.3,58.3,58.6,58.0,0.2
175,MDD_ACPI_5,SVC,com,44.0,45.2,45.2,42.5,39.2,0.2
176,MDD_ACPI_5,SVC,com,52.0,50.6,50.6,51.2,44.9,0.2
177,MDD_ACPI_5,SVC,com,64.0,63.5,63.5,64.6,63.1,0.2
178,MDD_ACPI_5,SVC,com,66.7,66.7,66.7,67.1,66.4,0.2
179,MDD_ACPI_5,SVC,com,33.3,33.3,33.3,31.2,31.4,0.2
180,MDD_ACPI_5,SVC,spec,60.0,60.3,60.3,60.4,59.9,0.5
181,MDD_ACPI_5,SVC,spec,48.0,48.1,48.1,48.1,48.0,0.5
182,MDD_ACPI_5,SVC,spec,52.0,51.6,51.6,51.7,51.3,0.5
183,MDD_ACPI_5,SVC,spec,54.2,54.2,54.2,54.2,54.1,0.5
184,MDD_ACPI_5,SVC,spec,50.0,50.0,50.0,50.0,49.7,0.5
185,MDD_ACPI_5,SVC,com,48.0,49.4,49.4,48.8,42.1,0.5
186,MDD_ACPI_5,SVC,com,60.0,58.7,58.7,66.1,54.0,0.5
187,MDD_ACPI_5,SVC,com,36.0,36.2,36.2,36.0,35.9,0.5
188,MDD_ACPI_5,SVC,com,58.3,58.3,58.3,58.6,58.0,0.5
189,MDD_ACPI_5,SVC,com,54.2,54.2,54.2,55.0,52.1,0.5
190,MDD_ACPI_5,SVC,spec,52.0,52.2,52.2,52.3,51.9,1.0
191,MDD_ACPI_5,SVC,spec,60.0,60.3,60.3,60.4,59.9,1.0
192,MDD_ACPI_5,SVC,spec,60.0,59.6,59.6,60.0,59.4,1.0
193,MDD_ACPI_5,SVC,spec,62.5,62.5,62.5,62.6,62.4,1.0
194,MDD_ACPI_5,SVC,spec,62.5,62.5,62.5,63.3,61.9,1.0
195,MDD_ACPI_5,SVC,com,60.0,61.5,61.5,77.3,54.0,1.0
196,MDD_ACPI_5,SVC,com,48.0,46.2,46.2,25.0,32.4,1.0
197,MDD_ACPI_5,SVC,com,60.0,59.6,59.6,60.0,59.4,1.0
198,MDD_ACPI_5,SVC,com,54.2,54.2,54.2,54.2,54.1,1.0
199,MDD_ACPI_5,SVC,com,45.8,45.8,45.8,45.8,45.7,1.0
200,MDD_ACPI_6,SVC,spec,48.0,48.1,48.1,48.1,48.0,0.1
201,MDD_ACPI_6,SVC,spec,60.0,59.6,59.6,60.0,59.4,0.1
202,MDD_ACPI_6,SVC,spec,32.0,32.1,32.1,32.1,32.0,0.1
203,MDD_ACPI_6,SVC,spec,44.0,43.9,43.9,43.9,43.9,0.1
204,MDD_ACPI_6,SVC,spec,37.5,37.5,37.5,37.4,37.4,0.1
205,MDD_ACPI_6,SVC,com,52.0,52.6,52.6,52.8,51.3,0.1
206,MDD_ACPI_6,SVC,com,48.0,48.4,48.4,48.3,47.7,0.1
207,MDD_ACPI_6,SVC,com,64.0,63.8,63.8,64.0,63.8,0.1
208,MDD_ACPI_6,SVC,com,36.0,35.9,35.9,35.9,35.9,0.1
209,MDD_ACPI_6,SVC,com,29.2,29.2,29.2,29.0,29.0,0.1
210,MDD_ACPI_6,SVC,spec,80.0,80.1,80.1,80.1,80.0,0.2
211,MDD_ACPI_6,SVC,spec,48.0,48.1,48.1,48.1,48.0,0.2
212,MDD_ACPI_6,SVC,spec,32.0,32.1,32.1,32.1,32.0,0.2
213,MDD_ACPI_6,SVC,spec,36.0,35.9,35.9,35.9,35.9,0.2
214,MDD_ACPI_6,SVC,spec,50.0,50.0,50.0,50.0,50.0,0.2
215,MDD_ACPI_6,SVC,com,60.0,60.6,60.6,61.5,59.4,0.2
216,MDD_ACPI_6,SVC,com,60.0,60.6,60.6,61.5,59.4,0.2
217,MDD_ACPI_6,SVC,com,60.0,59.9,59.9,59.9,59.9,0.2
218,MDD_ACPI_6,SVC,com,32.0,31.7,31.7,31.5,31.6,0.2
219,MDD_ACPI_6,SVC,com,54.2,54.2,54.2,54.4,53.4,0.2
220,MDD_ACPI_6,SVC,spec,48.0,48.1,48.1,48.1,48.0,0.5
221,MDD_ACPI_6,SVC,spec,48.0,48.1,48.1,48.1,48.0,0.5
222,MDD_ACPI_6,SVC,spec,52.0,52.2,52.2,52.3,51.9,0.5
223,MDD_ACPI_6,SVC,spec,44.0,43.9,43.9,43.9,43.9,0.5
224,MDD_ACPI_6,SVC,spec,37.5,37.5,37.5,37.4,37.4,0.5
225,MDD_ACPI_6,SVC,com,56.0,56.4,56.4,56.7,55.7,0.5
226,MDD_ACPI_6,SVC,com,60.0,60.6,60.6,61.5,59.4,0.5
227,MDD_ACPI_6,SVC,com,40.0,39.7,39.7,39.6,39.6,0.5
228,MDD_ACPI_6,SVC,com,36.0,35.9,35.9,35.9,35.9,0.5
229,MDD_ACPI_6,SVC,com,54.2,54.2,54.2,54.4,53.4,0.5
230,MDD_ACPI_6,SVC,spec,32.0,32.1,32.1,32.1,32.0,1.0
231,MDD_ACPI_6,SVC,spec,52.0,51.9,51.9,51.9,51.9,1.0
232,MDD_ACPI_6,SVC,spec,40.0,39.7,39.7,39.6,39.6,1.0
233,MDD_ACPI_6,SVC,spec,56.0,55.8,55.8,55.8,55.7,1.0
234,MDD_ACPI_6,SVC,spec,50.0,50.0,50.0,50.0,49.7,1.0
235,MDD_ACPI_6,SVC,com,44.0,44.9,44.9,43.7,41.7,1.0
236,MDD_ACPI_6,SVC,com,68.0,68.3,68.3,68.5,67.9,1.0
237,MDD_ACPI_6,SVC,com,48.0,47.8,47.8,47.7,47.7,1.0
238,MDD_ACPI_6,SVC,com,60.0,59.6,59.6,60.0,59.4,1.0
239,MDD_ACPI_6,SVC,com,45.8,45.8,45.8,45.6,45.0,1.0
240,MDD_ACPI_7,SVC,spec,44.0,43.6,43.6,43.3,43.2,0.1
241,MDD_ACPI_7,SVC,spec,32.0,32.1,32.1,32.1,32.0,0.1
242,MDD_ACPI_7,SVC,spec,52.0,52.2,52.2,52.3,51.9,0.1
243,MDD_ACPI_7,SVC,spec,50.0,50.0,50.0,50.0,50.0,0.1
244,MDD_ACPI_7,SVC,spec,45.8,45.8,45.8,45.8,45.7,0.1
245,MDD_ACPI_7,SVC,com,68.0,68.3,68.3,68.5,67.9,0.1
246,MDD_ACPI_7,SVC,com,64.0,64.4,64.4,65.0,63.8,0.1
247,MDD_ACPI_7,SVC,com,44.0,45.5,45.5,39.4,35.7,0.1
248,MDD_ACPI_7,SVC,com,70.8,70.8,70.8,75.2,69.5,0.1
249,MDD_ACPI_7,SVC,com,54.2,54.2,54.2,54.2,54.1,0.1
250,MDD_ACPI_7,SVC,spec,44.0,43.9,43.9,43.9,43.9,0.2
251,MDD_ACPI_7,SVC,spec,52.0,51.9,51.9,51.9,51.9,0.2
252,MDD_ACPI_7,SVC,spec,52.0,52.2,52.2,52.3,51.9,0.2
253,MDD_ACPI_7,SVC,spec,29.2,29.2,29.2,29.0,29.0,0.2
254,MDD_ACPI_7,SVC,spec,45.8,45.8,45.8,45.8,45.7,0.2
255,MDD_ACPI_7,SVC,com,44.0,44.2,44.2,44.2,43.9,0.2
256,MDD_ACPI_7,SVC,com,48.0,48.4,48.4,48.3,47.7,0.2
257,MDD_ACPI_7,SVC,com,36.0,35.9,35.9,35.9,35.9,0.2
258,MDD_ACPI_7,SVC,com,50.0,50.0,50.0,50.0,46.7,0.2
259,MDD_ACPI_7,SVC,com,45.8,45.8,45.8,45.6,45.0,0.2
260,MDD_ACPI_7,SVC,spec,52.0,52.2,52.2,52.3,51.9,0.5
261,MDD_ACPI_7,SVC,spec,44.0,43.9,43.9,43.9,43.9,0.5
262,MDD_ACPI_7,SVC,spec,48.0,48.4,48.4,48.3,47.7,0.5
263,MDD_ACPI_7,SVC,spec,41.7,41.7,41.7,41.7,41.7,0.5
264,MDD_ACPI_7,SVC,spec,54.2,54.2,54.2,54.2,54.1,0.5
265,MDD_ACPI_7,SVC,com,56.0,56.1,56.1,56.1,56.0,0.5
266,MDD_ACPI_7,SVC,com,56.0,56.4,56.4,56.7,55.7,0.5
267,MDD_ACPI_7,SVC,com,56.0,54.2,54.2,77.1,42.8,0.5
268,MDD_ACPI_7,SVC,com,37.5,37.5,37.5,34.9,34.7,0.5
269,MDD_ACPI_7,SVC,com,50.0,50.0,50.0,50.0,50.0,0.5
270,MDD_ACPI_7,SVC,spec,44.0,43.9,43.9,43.9,43.9,1.0
271,MDD_ACPI_7,SVC,spec,52.0,51.9,51.9,51.9,51.9,1.0
272,MDD_ACPI_7,SVC,spec,28.0,28.2,28.2,27.9,27.9,1.0
273,MDD_ACPI_7,SVC,spec,45.8,45.8,45.8,45.6,45.0,1.0
274,MDD_ACPI_7,SVC,spec,54.2,54.2,54.2,54.4,53.4,1.0
275,MDD_ACPI_7,SVC,com,68.0,67.9,67.9,67.9,67.9,1.0
276,MDD_ACPI_7,SVC,com,56.0,56.7,56.7,57.7,54.8,1.0
277,MDD_ACPI_7,SVC,com,52.0,50.3,50.3,51.1,40.5,1.0
278,MDD_ACPI_7,SVC,com,50.0,50.0,50.0,50.0,48.6,1.0
279,MDD_ACPI_7,SVC,com,41.7,41.7,41.7,41.4,41.3,1.0
280,MDD_ACPI_8,SVC,spec,50.0,49.4,49.4,49.4,49.3,0.1
281,MDD_ACPI_8,SVC,spec,38.5,38.5,38.5,38.2,38.1,0.1
282,MDD_ACPI_8,SVC,spec,50.0,50.0,50.0,50.0,49.3,0.1
283,MDD_ACPI_8,SVC,spec,44.0,43.9,43.9,43.9,43.9,0.1
284,MDD_ACPI_8,SVC,spec,64.0,63.8,63.8,64.0,63.8,0.1
285,MDD_ACPI_8,SVC,com,57.7,57.1,57.1,57.3,57.1,0.1
286,MDD_ACPI_8,SVC,com,53.8,53.8,53.8,53.8,53.8,0.1
287,MDD_ACPI_8,SVC,com,34.6,34.6,34.6,34.5,34.5,0.1
288,MDD_ACPI_8,SVC,com,60.0,59.9,59.9,59.9,59.9,0.1
289,MDD_ACPI_8,SVC,com,24.0,24.4,24.4,23.3,23.5,0.1
290,MDD_ACPI_8,SVC,spec,42.3,41.7,41.7,41.5,41.5,0.2
291,MDD_ACPI_8,SVC,spec,57.7,57.7,57.7,57.7,57.6,0.2
292,MDD_ACPI_8,SVC,spec,46.2,46.2,46.2,46.1,45.8,0.2
293,MDD_ACPI_8,SVC,spec,52.0,51.9,51.9,51.9,51.9,0.2
294,MDD_ACPI_8,SVC,spec,64.0,64.1,64.1,64.1,64.0,0.2
295,MDD_ACPI_8,SVC,com,42.3,41.7,41.7,41.5,41.5,0.2
296,MDD_ACPI_8,SVC,com,65.4,65.4,65.4,65.5,65.3,0.2
297,MDD_ACPI_8,SVC,com,34.6,34.6,34.6,34.5,34.5,0.2
298,MDD_ACPI_8,SVC,com,48.0,47.8,47.8,47.7,47.7,0.2
299,MDD_ACPI_8,SVC,com,24.0,24.4,24.4,23.3,23.5,0.2
300,MDD_ACPI_8,SVC,spec,42.3,41.7,41.7,41.5,41.5,0.5
301,MDD_ACPI_8,SVC,spec,50.0,50.0,50.0,50.0,49.9,0.5
302,MDD_ACPI_8,SVC,spec,38.5,38.5,38.5,38.2,38.1,0.5
303,MDD_ACPI_8,SVC,spec,48.0,47.8,47.8,47.7,47.7,0.5
304,MDD_ACPI_8,SVC,spec,60.0,59.9,59.9,59.9,59.9,0.5
305,MDD_ACPI_8,SVC,com,38.5,38.1,38.1,38.1,38.1,0.5
306,MDD_ACPI_8,SVC,com,38.5,38.5,38.5,38.2,38.1,0.5
307,MDD_ACPI_8,SVC,com,50.0,50.0,50.0,50.0,49.3,0.5
308,MDD_ACPI_8,SVC,com,56.0,56.1,56.1,56.1,56.0,0.5
309,MDD_ACPI_8,SVC,com,40.0,40.4,40.4,40.0,39.6,0.5
310,MDD_ACPI_8,SVC,spec,46.2,45.2,45.2,45.0,44.8,1.0
311,MDD_ACPI_8,SVC,spec,53.8,53.8,53.8,53.8,53.8,1.0
312,MDD_ACPI_8,SVC,spec,65.4,65.4,65.4,66.2,64.9,1.0
313,MDD_ACPI_8,SVC,spec,64.0,63.8,63.8,64.0,63.8,1.0
314,MDD_ACPI_8,SVC,spec,44.0,43.9,43.9,43.9,43.9,1.0
315,MDD_ACPI_8,SVC,com,69.2,69.6,69.6,69.6,69.2,1.0
316,MDD_ACPI_8,SVC,com,46.2,46.2,46.2,46.1,45.8,1.0
317,MDD_ACPI_8,SVC,com,42.3,42.3,42.3,41.9,41.5,1.0
318,MDD_ACPI_8,SVC,com,64.0,64.1,64.1,64.1,64.0,1.0
319,MDD_ACPI_8,SVC,com,48.0,48.4,48.4,48.3,47.7,1.0
320,MDD_ACPI_9,SVC,spec,38.5,36.9,36.9,34.7,35.0,0.1
