,DataType,Estimator,RD,ACC,SEN,SPEC,PREC,F1,scale
333,MDD_ACPI_17,SVC,com,56.0,56.0,56.0,56.0,56.0,0.5
334,MDD_ACPI_17,SVC,com,52.0,51.9,51.9,51.9,51.9,0.5
335,MDD_ACPI_17,SVC,com,40.0,40.0,40.0,40.0,40.0,1.0
336,MDD_ACPI_17,SVC,com,56.0,56.0,56.0,56.0,56.0,1.0
337,MDD_ACPI_17,SVC,com,56.0,56.0,56.0,56.0,56.0,1.0
338,MDD_ACPI_17,SVC,com,44.0,44.0,44.0,44.0,44.0,1.0
339,MDD_ACPI_17,SVC,com,54.0,54.0,54.0,54.0,54.0,1.0
340,MDD_ACPI_18,SVC,com,53.8,53.5,53.5,53.6,53.2,0.1
341,MDD_ACPI_18,SVC,com,52.9,52.8,52.8,52.9,52.5,0.1
342,MDD_ACPI_18,SVC,com,41.2,40.9,40.9,40.3,40.0,0.1
343,MDD_ACPI_18,SVC,com,54.9,54.8,54.8,54.9,54.6,0.1
344,MDD_ACPI_18,SVC,com,54.9,53.9,53.9,54.4,53.1,0.1
345,MDD_ACPI_18,SVC,com,63.5,63.2,63.2,63.5,63.1,0.2
346,MDD_ACPI_18,SVC,com,52.9,52.8,52.8,52.9,52.5,0.2
347,MDD_ACPI_18,SVC,com,51.0,50.8,50.8,50.8,50.3,0.2
348,MDD_ACPI_18,SVC,com,51.0,50.8,50.8,50.9,50.7,0.2
349,MDD_ACPI_18,SVC,com,45.1,44.2,44.2,43.7,43.3,0.2
350,MDD_ACPI_18,SVC,com,46.2,45.9,45.9,45.9,45.8,0.5
351,MDD_ACPI_18,SVC,com,51.0,50.8,50.8,50.9,50.7,0.5
352,MDD_ACPI_18,SVC,com,37.3,37.0,37.0,36.1,36.1,0.5
353,MDD_ACPI_18,SVC,com,54.9,54.8,54.8,54.9,54.8,0.5
354,MDD_ACPI_18,SVC,com,52.9,52.1,52.1,52.3,51.4,0.5
355,MDD_ACPI_18,SVC,com,53.8,53.6,53.6,53.7,53.6,1.0
356,MDD_ACPI_18,SVC,com,60.8,60.7,60.7,60.8,60.6,1.0
357,MDD_ACPI_18,SVC,com,54.9,54.7,54.7,54.9,54.3,1.0
358,MDD_ACPI_18,SVC,com,51.0,50.9,50.9,50.9,50.9,1.0
359,MDD_ACPI_18,SVC,com,47.1,46.3,46.3,46.1,45.7,1.0
360,MDD_ACPI_19,SVC,com,50.0,50.0,50.0,50.0,50.0,0.1
361,MDD_ACPI_19,SVC,com,50.0,50.0,50.0,50.0,50.0,0.1
362,MDD_ACPI_19,SVC,com,53.1,53.0,53.0,53.0,53.0,0.1
363,MDD_ACPI_19,SVC,com,49.0,48.8,48.8,48.8,48.6,0.1
364,MDD_ACPI_19,SVC,com,49.0,48.9,48.9,48.9,48.9,0.1
365,MDD_ACPI_19,SVC,com,42.0,42.0,42.0,41.9,41.8,0.2
366,MDD_ACPI_19,SVC,com,54.0,54.0,54.0,54.0,54.0,0.2
367,MDD_ACPI_19,SVC,com,44.9,45.0,45.0,44.9,44.8,0.2
368,MDD_ACPI_19,SVC,com,49.0,48.8,48.8,48.8,48.6,0.2
369,MDD_ACPI_19,SVC,com,44.9,44.8,44.8,44.8,44.8,0.2
370,MDD_ACPI_19,SVC,com,52.0,52.0,52.0,52.1,51.7,0.5
371,MDD_ACPI_19,SVC,com,48.0,48.0,48.0,48.0,47.9,0.5
372,MDD_ACPI_19,SVC,com,51.0,51.2,51.2,51.2,50.8,0.5
373,MDD_ACPI_19,SVC,com,57.1,57.0,57.0,57.1,56.9,0.5
374,MDD_ACPI_19,SVC,com,53.1,53.0,53.0,53.0,53.0,0.5
375,MDD_ACPI_19,SVC,com,58.0,58.0,58.0,58.3,57.6,1.0
376,MDD_ACPI_19,SVC,com,52.0,52.0,52.0,52.0,51.9,1.0
377,MDD_ACPI_19,SVC,com,57.1,57.2,57.2,57.3,57.1,1.0
378,MDD_ACPI_19,SVC,com,26.5,26.3,26.3,25.5,25.8,1.0
379,MDD_ACPI_19,SVC,com,51.0,50.9,50.9,50.9,50.8,1.0
380,MDD_ACPI_20,SVC,com,46.2,46.4,46.4,46.3,46.1,0.1
381,MDD_ACPI_20,SVC,com,38.5,38.5,38.5,38.2,38.1,0.1
382,MDD_ACPI_20,SVC,com,57.7,57.7,57.7,58.5,56.7,0.1
383,MDD_ACPI_20,SVC,com,38.5,38.5,38.5,37.8,37.6,0.1
384,MDD_ACPI_20,SVC,com,49.0,49.1,49.1,49.1,49.0,0.1
385,MDD_ACPI_20,SVC,com,51.9,52.1,52.1,52.1,51.9,0.2
386,MDD_ACPI_20,SVC,com,42.3,42.3,42.3,42.1,42.0,0.2
387,MDD_ACPI_20,SVC,com,57.7,57.7,57.7,58.5,56.7,0.2
388,MDD_ACPI_20,SVC,com,46.2,46.2,46.2,46.1,45.8,0.2
389,MDD_ACPI_20,SVC,com,56.9,56.9,56.9,56.9,56.8,0.2
390,MDD_ACPI_20,SVC,com,48.1,48.2,48.2,48.2,48.1,0.5
391,MDD_ACPI_20,SVC,com,48.1,48.1,48.1,48.1,47.9,0.5
392,MDD_ACPI_20,SVC,com,42.3,42.3,42.3,41.5,40.9,0.5
393,MDD_ACPI_20,SVC,com,50.0,50.0,50.0,50.0,49.7,0.5
394,MDD_ACPI_20,SVC,com,60.8,60.8,60.8,60.9,60.8,0.5
395,MDD_ACPI_20,SVC,com,40.4,40.5,40.5,40.5,40.4,1.0
396,MDD_ACPI_20,SVC,com,50.0,50.0,50.0,50.0,49.9,1.0
397,MDD_ACPI_20,SVC,com,44.2,44.2,44.2,43.8,43.2,1.0
398,MDD_ACPI_20,SVC,com,40.4,40.4,40.4,40.3,40.2,1.0
399,MDD_ACPI_20,SVC,com,60.8,60.8,60.8,60.9,60.8,1.0
400,MDD_ACPI_21,SVC,com,48.0,48.0,48.0,48.0,48.0,0.1
401,MDD_ACPI_21,SVC,com,64.0,64.0,64.0,64.0,64.0,0.1
402,MDD_ACPI_21,SVC,com,48.0,48.0,48.0,48.0,48.0,0.1
403,MDD_ACPI_21,SVC,com,51.0,51.0,51.0,51.0,51.0,0.1
404,MDD_ACPI_21,SVC,com,46.9,46.9,46.9,46.9,46.9,0.1
405,MDD_ACPI_21,SVC,com,48.0,48.0,48.0,48.0,48.0,0.2
406,MDD_ACPI_21,SVC,com,44.0,44.0,44.0,44.0,44.0,0.2
407,MDD_ACPI_21,SVC,com,56.0,56.0,56.0,56.0,56.0,0.2
408,MDD_ACPI_21,SVC,com,51.0,51.0,51.0,51.0,51.0,0.2
409,MDD_ACPI_21,SVC,com,46.9,46.9,46.9,46.9,46.9,0.2
410,MDD_ACPI_21,SVC,com,48.0,48.0,48.0,48.0,48.0,0.5
411,MDD_ACPI_21,SVC,com,56.0,56.0,56.0,56.0,56.0,0.5
412,MDD_ACPI_21,SVC,com,52.0,52.0,52.0,52.0,52.0,0.5
413,MDD_ACPI_21,SVC,com,51.0,51.0,51.0,51.0,51.0,0.5
414,MDD_ACPI_21,SVC,com,59.2,59.2,59.2,59.2,59.2,0.5
415,MDD_ACPI_21,SVC,com,48.0,48.0,48.0,48.0,48.0,1.0
416,MDD_ACPI_21,SVC,com,52.0,52.0,52.0,52.0,52.0,1.0
417,MDD_ACPI_21,SVC,com,56.0,56.0,56.0,56.0,56.0,1.0
418,MDD_ACPI_21,SVC,com,51.0,51.0,51.0,51.0,51.0,1.0
419,MDD_ACPI_21,SVC,com,55.1,55.1,55.1,55.1,55.1,1.0
420,MDD_ACPI_22,SVC,com,52.9,52.9,52.9,52.9,52.9,0.1
421,MDD_ACPI_22,SVC,com,49.0,49.0,49.0,49.0,49.0,0.1
422,MDD_ACPI_22,SVC,com,41.2,41.2,41.2,41.2,41.2,0.1
423,MDD_ACPI_22,SVC,com,62.0,62.0,62.0,62.0,62.0,0.1
424,MDD_ACPI_22,SVC,com,52.0,52.0,52.0,52.0,51.9,0.1
425,MDD_ACPI_22,SVC,com,56.9,56.8,56.8,56.8,56.8,0.2
426,MDD_ACPI_22,SVC,com,52.9,52.9,52.9,52.9,52.9,0.2
427,MDD_ACPI_22,SVC,com,56.9,56.8,56.8,56.8,56.8,0.2
428,MDD_ACPI_22,SVC,com,58.0,58.0,58.0,58.0,58.0,0.2
429,MDD_ACPI_22,SVC,com,52.0,52.0,52.0,52.0,51.9,0.2
430,MDD_ACPI_22,SVC,com,37.3,37.2,37.2,37.2,37.2,0.5
431,MDD_ACPI_22,SVC,com,52.9,52.9,52.9,52.9,52.9,0.5
432,MDD_ACPI_22,SVC,com,41.2,41.2,41.2,41.2,41.2,0.5
433,MDD_ACPI_22,SVC,com,52.0,52.0,52.0,52.0,51.9,0.5
434,MDD_ACPI_22,SVC,com,52.0,52.0,52.0,52.0,51.9,0.5
435,MDD_ACPI_22,SVC,com,60.8,60.8,60.8,60.8,60.8,1.0
436,MDD_ACPI_22,SVC,com,52.9,52.9,52.9,52.9,52.9,1.0
437,MDD_ACPI_22,SVC,com,52.9,52.9,52.9,52.9,52.9,1.0
438,MDD_ACPI_22,SVC,com,42.0,42.0,42.0,42.0,42.0,1.0
439,MDD_ACPI_22,SVC,com,44.0,44.0,44.0,44.0,43.9,1.0
440,MDD_ACPI_23,SVC,com,52.9,52.9,52.9,52.9,52.9,0.1
441,MDD_ACPI_23,SVC,com,54.0,54.0,54.0,54.0,54.0,0.1
442,MDD_ACPI_23,SVC,com,48.0,48.0,48.0,48.0,48.0,0.1
443,MDD_ACPI_23,SVC,com,44.0,44.0,44.0,44.0,44.0,0.1
444,MDD_ACPI_23,SVC,com,56.0,55.9,55.9,55.9,55.9,0.1
445,MDD_ACPI_23,SVC,com,45.1,45.1,45.1,45.1,45.1,0.2
446,MDD_ACPI_23,SVC,com,38.0,38.0,38.0,38.0,38.0,0.2
447,MDD_ACPI_23,SVC,com,52.0,52.0,52.0,52.0,52.0,0.2
448,MDD_ACPI_23,SVC,com,60.0,60.0,60.0,60.0,60.0,0.2
449,MDD_ACPI_23,SVC,com,52.0,51.9,51.9,51.9,51.9,0.2
450,MDD_ACPI_23,SVC,com,56.9,56.8,56.8,56.8,56.8,0.5
451,MDD_ACPI_23,SVC,com,54.0,54.0,54.0,54.0,54.0,0.5
452,MDD_ACPI_23,SVC,com,44.0,44.0,44.0,44.0,44.0,0.5
453,MDD_ACPI_23,SVC,com,48.0,48.0,48.0,48.0,48.0,0.5
454,MDD_ACPI_23,SVC,com,56.0,55.9,55.9,55.9,55.9,0.5
455,MDD_ACPI_23,SVC,com,52.9,52.9,52.9,52.9,52.9,1.0
456,MDD_ACPI_23,SVC,com,44.0,44.0,44.0,44.0,44.0,1.0
457,MDD_ACPI_23,SVC,com,56.0,56.0,56.0,56.0,56.0,1.0
458,MDD_ACPI_23,SVC,com,44.0,44.0,44.0,44.0,44.0,1.0
459,MDD_ACPI_23,SVC,com,52.0,51.9,51.9,51.9,51.9,1.0
460,MDD_ACPI_24,SVC,com,45.1,45.1,45.1,45.1,45.1,0.1
461,MDD_ACPI_24,SVC,com,52.9,52.9,52.9,52.9,52.9,0.1
462,MDD_ACPI_24,SVC,com,43.1,43.2,43.2,43.2,43.1,0.1
463,MDD_ACPI_24,SVC,com,60.0,60.0,60.0,60.0,60.0,0.1
464,MDD_ACPI_24,SVC,com,46.0,46.0,46.0,45.9,45.8,0.1
465,MDD_ACPI_24,SVC,com,52.9,52.9,52.9,52.9,52.9,0.2
466,MDD_ACPI_24,SVC,com,60.8,60.8,60.8,60.8,60.8,0.2
467,MDD_ACPI_24,SVC,com,47.1,47.1,47.1,47.1,47.1,0.2
468,MDD_ACPI_24,SVC,com,44.0,44.0,44.0,44.0,44.0,0.2
469,MDD_ACPI_24,SVC,com,44.0,44.0,44.0,44.0,44.0,0.2
470,MDD_ACPI_24,SVC,com,56.9,56.8,56.8,56.8,56.8,0.5
471,MDD_ACPI_24,SVC,com,56.9,56.8,56.8,56.8,56.8,0.5
472,MDD_ACPI_24,SVC,com,47.1,47.1,47.1,47.1,47.1,0.5
473,MDD_ACPI_24,SVC,com,48.0,48.0,48.0,48.0,48.0,0.5
474,MDD_ACPI_24,SVC,com,56.0,56.0,56.0,56.0,56.0,0.5
475,MDD_ACPI_24,SVC,com,54.9,54.8,54.8,54.9,54.8,1.0
476,MDD_ACPI_24,SVC,com,56.9,56.8,56.8,56.8,56.8,1.0
477,MDD_ACPI_24,SVC,com,47.1,47.1,47.1,47.1,47.1,1.0
478,MDD_ACPI_24,SVC,com,48.0,48.0,48.0,48.0,48.0,1.0
479,MDD_ACPI_24,SVC,com,60.0,60.0,60.0,60.0,60.0,1.0
480,MDD_ACPI_25,SVC,com,44.0,44.0,44.0,44.0,44.0,0.1
481,MDD_ACPI_25,SVC,com,48.0,48.0,48.0,48.0,48.0,0.1
482,MDD_ACPI_25,SVC,com,40.0,40.0,40.0,40.0,40.0,0.1
483,MDD_ACPI_25,SVC,com,46.9,46.9,46.9,46.9,46.9,0.1
484,MDD_ACPI_25,SVC,com,51.0,51.0,51.0,51.0,51.0,0.1
485,MDD_ACPI_25,SVC,com,48.0,48.0,48.0,48.0,48.0,0.2
486,MDD_ACPI_25,SVC,com,44.0,44.0,44.0,44.0,44.0,0.2
487,MDD_ACPI_25,SVC,com,48.0,48.0,48.0,48.0,48.0,0.2
488,MDD_ACPI_25,SVC,com,42.9,42.8,42.8,42.8,42.8,0.2
489,MDD_ACPI_25,SVC,com,42.9,42.8,42.8,42.8,42.8,0.2
490,MDD_ACPI_25,SVC,com,52.0,52.0,52.0,52.0,52.0,0.5
491,MDD_ACPI_25,SVC,com,40.0,40.0,40.0,40.0,40.0,0.5
492,MDD_ACPI_25,SVC,com,48.0,48.0,48.0,48.0,48.0,0.5
493,MDD_ACPI_25,SVC,com,42.9,42.8,42.8,42.8,42.8,0.5
494,MDD_ACPI_25,SVC,com,34.7,34.7,34.7,34.7,34.7,0.5
495,MDD_ACPI_25,SVC,com,56.0,56.0,56.0,56.0,56.0,1.0
496,MDD_ACPI_25,SVC,com,48.0,48.0,48.0,48.0,48.0,1.0
497,MDD_ACPI_25,SVC,com,52.0,52.0,52.0,52.0,52.0,1.0
498,MDD_ACPI_25,SVC,com,46.9,46.9,46.9,46.9,46.9,1.0
499,MDD_ACPI_25,SVC,com,55.1,55.1,55.1,55.1,55.1,1.0
500,MDD_ACPI_26,SVC,com,57.7,57.6,57.6,57.6,57.6,0.1
501,MDD_ACPI_26,SVC,com,46.2,46.1,46.1,46.1,46.1,0.1
502,MDD_ACPI_26,SVC,com,41.2,41.0,41.0,41.0,41.0,0.1
503,MDD_ACPI_26,SVC,com,45.1,45.1,45.1,45.1,45.1,0.1
504,MDD_ACPI_26,SVC,com,52.9,52.9,52.9,52.9,52.9,0.1
505,MDD_ACPI_26,SVC,com,42.3,42.2,42.2,42.2,42.2,0.2
506,MDD_ACPI_26,SVC,com,42.3,42.2,42.2,42.2,42.2,0.2
507,MDD_ACPI_26,SVC,com,56.9,56.7,56.7,56.7,56.7,0.2
508,MDD_ACPI_26,SVC,com,49.0,49.0,49.0,49.0,49.0,0.2
509,MDD_ACPI_26,SVC,com,49.0,49.0,49.0,49.0,49.0,0.2
510,MDD_ACPI_26,SVC,com,42.3,42.2,42.2,42.2,42.2,0.5
511,MDD_ACPI_26,SVC,com,57.7,57.6,57.6,57.6,57.6,0.5
512,MDD_ACPI_26,SVC,com,56.9,56.7,56.7,56.7,56.7,0.5
513,MDD_ACPI_26,SVC,com,56.9,56.8,56.8,56.8,56.8,0.5
514,MDD_ACPI_26,SVC,com,52.9,52.9,52.9,52.9,52.9,0.5
515,MDD_ACPI_26,SVC,com,53.8,53.8,53.8,53.8,53.8,1.0
516,MDD_ACPI_26,SVC,com,53.8,53.8,53.8,53.8,53.8,1.0
517,MDD_ACPI_26,SVC,com,60.8,60.6,60.6,60.6,60.6,1.0
518,MDD_ACPI_26,SVC,com,49.0,49.0,49.0,49.0,49.0,1.0
519,MDD_ACPI_26,SVC,com,52.9,52.9,52.9,52.9,52.9,1.0
520,MDD_ACPI_27,SVC,com,49.0,49.0,49.0,49.0,49.0,0.1
521,MDD_ACPI_27,SVC,com,56.9,56.8,56.8,56.8,56.8,0.1
522,MDD_ACPI_27,SVC,com,49.0,49.0,49.0,49.0,49.0,0.1
523,MDD_ACPI_27,SVC,com,49.0,49.0,49.0,49.0,49.0,0.1
524,MDD_ACPI_27,SVC,com,40.0,40.0,40.0,40.0,40.0,0.1
525,MDD_ACPI_27,SVC,com,52.9,52.9,52.9,52.9,52.9,0.2
526,MDD_ACPI_27,SVC,com,45.1,45.1,45.1,45.1,45.1,0.2
527,MDD_ACPI_27,SVC,com,45.1,45.1,45.1,45.1,45.1,0.2
528,MDD_ACPI_27,SVC,com,52.9,52.9,52.9,52.9,52.9,0.2
529,MDD_ACPI_27,SVC,com,60.0,60.0,60.0,60.0,60.0,0.2
530,MDD_ACPI_27,SVC,com,49.0,49.0,49.0,49.0,49.0,0.5
531,MDD_ACPI_27,SVC,com,52.9,52.9,52.9,52.9,52.9,0.5
532,MDD_ACPI_27,SVC,com,41.2,41.2,41.2,41.2,41.2,0.5
533,MDD_ACPI_27,SVC,com,45.1,45.1,45.1,45.1,45.1,0.5
534,MDD_ACPI_27,SVC,com,52.0,52.0,52.0,52.0,52.0,0.5
535,MDD_ACPI_27,SVC,com,45.1,45.1,45.1,45.1,45.1,1.0
536,MDD_ACPI_27,SVC,com,60.8,60.8,60.8,60.8,60.8,1.0
537,MDD_ACPI_27,SVC,com,56.9,56.8,56.8,56.8,56.8,1.0
538,MDD_ACPI_27,SVC,com,56.9,56.8,56.8,56.8,56.8,1.0
539,MDD_ACPI_27,SVC,com,36.0,36.0,36.0,36.0,36.0,1.0
540,MDD_ACPI_28,SVC,com,40.4,40.1,40.1,39.8,39.8,0.1
541,MDD_ACPI_28,SVC,com,59.6,59.3,59.3,59.5,59.2,0.1
542,MDD_ACPI_28,SVC,com,50.0,49.8,49.8,49.8,49.7,0.1
543,MDD_ACPI_28,SVC,com,52.9,52.8,52.8,52.9,52.8,0.1
544,MDD_ACPI_28,SVC,com,45.1,45.1,45.1,45.1,45.1,0.1
545,MDD_ACPI_28,SVC,com,50.0,49.6,49.6,49.6,49.3,0.2
546,MDD_ACPI_28,SVC,com,55.8,55.5,55.5,55.6,55.4,0.2
547,MDD_ACPI_28,SVC,com,53.8,53.6,53.6,53.7,53.6,0.2
548,MDD_ACPI_28,SVC,com,43.1,43.0,43.0,42.9,42.8,0.2
549,MDD_ACPI_28,SVC,com,52.9,53.0,53.0,53.0,52.9,0.2
550,MDD_ACPI_28,SVC,com,34.6,34.2,34.2,33.6,33.7,0.5
551,MDD_ACPI_28,SVC,com,40.4,40.1,40.1,39.8,39.8,0.5
552,MDD_ACPI_28,SVC,com,46.2,45.9,45.9,45.9,45.8,0.5
553,MDD_ACPI_28,SVC,com,51.0,50.8,50.8,50.9,50.7,0.5
554,MDD_ACPI_28,SVC,com,51.0,50.9,50.9,50.9,50.9,0.5
555,MDD_ACPI_28,SVC,com,51.9,51.9,51.9,51.9,51.9,1.0
556,MDD_ACPI_28,SVC,com,63.5,63.2,63.2,63.5,63.1,1.0
557,MDD_ACPI_28,SVC,com,46.2,45.9,45.9,45.9,45.8,1.0
558,MDD_ACPI_28,SVC,com,58.8,58.7,58.7,58.9,58.6,1.0
559,MDD_ACPI_28,SVC,com,62.7,62.7,62.7,62.7,62.7,1.0
560,MDD_ACPI_29,SVC,com,45.1,45.1,45.1,45.1,45.1,0.1
561,MDD_ACPI_29,SVC,com,52.9,52.9,52.9,52.9,52.9,0.1
562,MDD_ACPI_29,SVC,com,49.0,49.0,49.0,49.0,49.0,0.1
563,MDD_ACPI_29,SVC,com,56.9,56.8,56.8,56.8,56.8,0.1
564,MDD_ACPI_29,SVC,com,60.0,59.9,59.9,59.9,59.9,0.1
565,MDD_ACPI_29,SVC,com,64.7,64.7,64.7,64.7,64.7,0.2
566,MDD_ACPI_29,SVC,com,49.0,49.0,49.0,49.0,49.0,0.2
567,MDD_ACPI_29,SVC,com,41.2,41.2,41.2,41.2,41.2,0.2
568,MDD_ACPI_29,SVC,com,56.9,56.8,56.8,56.8,56.8,0.2
569,MDD_ACPI_29,SVC,com,36.0,35.9,35.9,35.9,35.9,0.2
570,MDD_ACPI_29,SVC,com,49.0,49.0,49.0,49.0,49.0,0.5
571,MDD_ACPI_29,SVC,com,56.9,56.8,56.8,56.8,56.8,0.5
572,MDD_ACPI_29,SVC,com,49.0,49.0,49.0,49.0,49.0,0.5
573,MDD_ACPI_29,SVC,com,45.1,45.1,45.1,45.1,45.1,0.5
574,MDD_ACPI_29,SVC,com,64.0,63.9,63.9,63.9,63.9,0.5
575,MDD_ACPI_29,SVC,com,41.2,41.2,41.2,41.2,41.2,1.0
576,MDD_ACPI_29,SVC,com,49.0,49.0,49.0,49.0,49.0,1.0
577,MDD_ACPI_29,SVC,com,49.0,49.0,49.0,49.0,49.0,1.0
578,MDD_ACPI_29,SVC,com,60.8,60.8,60.8,60.8,60.8,1.0
579,MDD_ACPI_29,SVC,com,44.0,43.9,43.9,43.9,43.9,1.0
580,MDD_ACPI_30,SVC,com,52.0,52.0,52.0,52.0,52.0,0.1
581,MDD_ACPI_30,SVC,com,44.0,44.0,44.0,44.0,44.0,0.1
582,MDD_ACPI_30,SVC,com,56.0,56.0,56.0,56.0,56.0,0.1
583,MDD_ACPI_30,SVC,com,48.0,48.0,48.0,48.0,48.0,0.1
584,MDD_ACPI_30,SVC,com,60.0,60.0,60.0,60.0,60.0,0.1
585,MDD_ACPI_30,SVC,com,52.0,52.0,52.0,52.0,52.0,0.2
586,MDD_ACPI_30,SVC,com,52.0,52.0,52.0,52.0,52.0,0.2
587,MDD_ACPI_30,SVC,com,48.0,48.0,48.0,48.0,48.0,0.2
588,MDD_ACPI_30,SVC,com,56.0,56.0,56.0,56.0,56.0,0.2
589,MDD_ACPI_30,SVC,com,40.0,40.0,40.0,40.0,40.0,0.2
590,MDD_ACPI_30,SVC,com,48.0,48.0,48.0,48.0,48.0,0.5
591,MDD_ACPI_30,SVC,com,36.0,36.0,36.0,36.0,36.0,0.5
592,MDD_ACPI_30,SVC,com,56.0,56.0,56.0,56.0,56.0,0.5
593,MDD_ACPI_30,SVC,com,52.0,52.0,52.0,52.0,52.0,0.5
594,MDD_ACPI_30,SVC,com,52.0,52.0,52.0,52.0,52.0,0.5
595,MDD_ACPI_30,SVC,com,44.0,44.0,44.0,44.0,44.0,1.0
596,MDD_ACPI_30,SVC,com,48.0,48.0,48.0,48.0,48.0,1.0
597,MDD_ACPI_30,SVC,com,48.0,48.0,48.0,48.0,48.0,1.0
598,MDD_ACPI_30,SVC,com,48.0,48.0,48.0,48.0,48.0,1.0
599,MDD_ACPI_30,SVC,com,52.0,52.0,52.0,52.0,52.0,1.0
600,MDD_ACPI_31,SVC,com,50.0,49.9,49.9,49.9,49.9,0.1
601,MDD_ACPI_31,SVC,com,46.2,46.1,46.1,46.1,46.1,0.1
602,MDD_ACPI_31,SVC,com,49.0,48.8,48.8,48.8,48.8,0.1
603,MDD_ACPI_31,SVC,com,49.0,49.0,49.0,49.0,49.0,0.1
604,MDD_ACPI_31,SVC,com,49.0,49.0,49.0,49.0,49.0,0.1
605,MDD_ACPI_31,SVC,com,61.5,61.5,61.5,61.5,61.5,0.2
606,MDD_ACPI_31,SVC,com,50.0,49.9,49.9,49.9,49.9,0.2
607,MDD_ACPI_31,SVC,com,45.1,44.9,44.9,44.9,44.9,0.2
608,MDD_ACPI_31,SVC,com,56.9,56.8,56.8,56.8,56.8,0.2
609,MDD_ACPI_31,SVC,com,56.9,56.8,56.8,56.8,56.8,0.2
610,MDD_ACPI_31,SVC,com,50.0,49.9,49.9,49.9,49.9,0.5
611,MDD_ACPI_31,SVC,com,53.8,53.8,53.8,53.8,53.8,0.5
612,MDD_ACPI_31,SVC,com,41.2,41.0,41.0,41.0,41.0,0.5
613,MDD_ACPI_31,SVC,com,49.0,49.0,49.0,49.0,49.0,0.5
614,MDD_ACPI_31,SVC,com,52.9,52.9,52.9,52.9,52.9,0.5
615,MDD_ACPI_31,SVC,com,50.0,49.9,49.9,49.9,49.9,1.0
616,MDD_ACPI_31,SVC,com,50.0,49.9,49.9,49.9,49.9,1.0
617,MDD_ACPI_31,SVC,com,56.9,56.7,56.7,56.7,56.7,1.0
618,MDD_ACPI_31,SVC,com,52.9,52.9,52.9,52.9,52.9,1.0
619,MDD_ACPI_31,SVC,com,49.0,49.0,49.0,49.0,49.0,1.0
620,MDD_ACPI_32,SVC,com,53.8,53.8,53.8,53.8,53.8,0.1
621,MDD_ACPI_32,SVC,com,53.8,53.8,53.8,53.8,53.8,0.1
622,MDD_ACPI_32,SVC,com,41.2,41.2,41.2,41.2,41.2,0.1
623,MDD_ACPI_32,SVC,com,62.7,62.8,62.8,62.8,62.7,0.1
624,MDD_ACPI_32,SVC,com,33.3,33.3,33.3,33.3,33.3,0.1
625,MDD_ACPI_32,SVC,com,42.3,42.3,42.3,42.3,42.3,0.2
626,MDD_ACPI_32,SVC,com,65.4,65.3,65.3,65.3,65.3,0.2
627,MDD_ACPI_32,SVC,com,45.1,45.1,45.1,45.1,45.1,0.2
628,MDD_ACPI_32,SVC,com,43.1,43.2,43.2,43.2,43.1,0.2
629,MDD_ACPI_32,SVC,com,54.9,54.9,54.9,54.9,54.9,0.2
630,MDD_ACPI_32,SVC,com,57.7,57.7,57.7,57.7,57.7,0.5
631,MDD_ACPI_32,SVC,com,34.6,34.5,34.5,34.5,34.5,0.5
632,MDD_ACPI_32,SVC,com,49.0,49.0,49.0,49.0,49.0,0.5
633,MDD_ACPI_32,SVC,com,35.3,35.3,35.3,35.3,35.3,0.5
634,MDD_ACPI_32,SVC,com,56.9,56.8,56.8,56.8,56.8,0.5
635,MDD_ACPI_32,SVC,com,46.2,46.2,46.2,46.2,46.2,1.0
636,MDD_ACPI_32,SVC,com,46.2,46.1,46.1,46.1,46.1,1.0
637,MDD_ACPI_32,SVC,com,45.1,45.1,45.1,45.1,45.1,1.0
638,MDD_ACPI_32,SVC,com,58.8,58.8,58.8,58.8,58.8,1.0
639,MDD_ACPI_32,SVC,com,49.0,49.0,49.0,49.0,49.0,1.0
640,MDD_ACPI_33,SVC,com,50.0,50.0,50.0,50.0,50.0,0.1
641,MDD_ACPI_33,SVC,com,53.8,53.8,53.8,53.8,53.8,0.1
642,MDD_ACPI_33,SVC,com,42.3,42.2,42.2,42.2,42.2,0.1
643,MDD_ACPI_33,SVC,com,37.3,37.2,37.2,37.2,37.2,0.1
644,MDD_ACPI_33,SVC,com,49.0,49.0,49.0,49.0,49.0,0.1
645,MDD_ACPI_33,SVC,com,42.3,42.3,42.3,42.3,42.3,0.2
646,MDD_ACPI_33,SVC,com,46.2,46.1,46.1,46.1,46.1,0.2
647,MDD_ACPI_33,SVC,com,53.8,53.8,53.8,53.8,53.8,0.2
648,MDD_ACPI_33,SVC,com,56.9,56.8,56.8,56.8,56.8,0.2
649,MDD_ACPI_33,SVC,com,49.0,49.0,49.0,49.0,49.0,0.2
650,MDD_ACPI_33,SVC,com,53.8,53.8,53.8,53.8,53.8,0.5
651,MDD_ACPI_33,SVC,com,46.2,46.1,46.1,46.1,46.1,0.5
652,MDD_ACPI_33,SVC,com,61.5,61.5,61.5,61.5,61.5,0.5
653,MDD_ACPI_33,SVC,com,41.2,41.2,41.2,41.2,41.2,0.5
654,MDD_ACPI_33,SVC,com,41.2,41.2,41.2,41.2,41.2,0.5
655,MDD_ACPI_33,SVC,com,46.2,46.2,46.2,46.2,46.2,1.0
656,MDD_ACPI_33,SVC,com,57.7,57.6,57.6,57.6,57.6,1.0
