,DataType,Estimator,RD,ACC,SEN,SPEC,PREC,F1,scale
1208,ABIDE_60,SVC,com,93.3,93.3,93.3,93.9,93.3,0.2
1209,ABIDE_60,SVC,com,93.3,93.3,93.3,94.1,93.3,0.2
1210,ABIDE_60,SVC,com,95.9,95.9,95.9,96.2,95.9,0.5
1211,ABIDE_60,SVC,com,94.9,94.9,94.9,95.2,94.9,0.5
1212,ABIDE_60,SVC,com,95.4,95.4,95.4,95.8,95.4,0.5
1213,ABIDE_60,SVC,com,95.4,95.4,95.4,95.8,95.4,0.5
1214,ABIDE_60,SVC,com,94.8,94.8,94.8,95.3,94.8,0.5
1215,ABIDE_60,SVC,com,94.4,94.4,94.4,94.9,94.3,1.0
1216,ABIDE_60,SVC,com,95.4,95.4,95.4,95.8,95.4,1.0
1217,ABIDE_60,SVC,com,95.4,95.4,95.4,95.8,95.4,1.0
1218,ABIDE_60,SVC,com,95.9,95.9,95.9,96.2,95.9,1.0
1219,ABIDE_60,SVC,com,96.4,96.4,96.4,96.6,96.4,1.0
1220,ABIDE_61,SVC,com,91.8,91.8,91.8,92.9,91.7,0.1
1221,ABIDE_61,SVC,com,92.3,92.3,92.3,93.3,92.3,0.1
1222,ABIDE_61,SVC,com,87.2,87.1,87.1,89.8,86.9,0.1
1223,ABIDE_61,SVC,com,90.8,90.7,90.7,91.9,90.7,0.1
1224,ABIDE_61,SVC,com,90.2,90.2,90.2,91.2,90.1,0.1
1225,ABIDE_61,SVC,com,93.3,93.4,93.4,94.1,93.3,0.2
1226,ABIDE_61,SVC,com,94.9,94.9,94.9,95.3,94.9,0.2
1227,ABIDE_61,SVC,com,90.3,90.2,90.2,91.9,90.2,0.2
1228,ABIDE_61,SVC,com,92.3,92.3,92.3,93.1,92.3,0.2
1229,ABIDE_61,SVC,com,92.3,92.3,92.3,92.8,92.2,0.2
1230,ABIDE_61,SVC,com,95.9,95.9,95.9,96.2,95.9,0.5
1231,ABIDE_61,SVC,com,95.9,95.9,95.9,96.2,95.9,0.5
1232,ABIDE_61,SVC,com,95.4,95.4,95.4,95.8,95.4,0.5
1233,ABIDE_61,SVC,com,95.4,95.4,95.4,95.8,95.4,0.5
1234,ABIDE_61,SVC,com,94.8,94.8,94.8,95.3,94.8,0.5
1235,ABIDE_61,SVC,com,94.9,94.9,94.9,95.3,94.9,1.0
1236,ABIDE_61,SVC,com,95.4,95.4,95.4,95.8,95.4,1.0
1237,ABIDE_61,SVC,com,95.4,95.4,95.4,95.8,95.4,1.0
1238,ABIDE_61,SVC,com,95.9,95.9,95.9,96.2,95.9,1.0
1239,ABIDE_61,SVC,com,96.4,96.4,96.4,96.6,96.4,1.0
1240,ABIDE_62,SVC,com,91.8,91.8,91.8,92.9,91.7,0.1
1241,ABIDE_62,SVC,com,91.3,91.3,91.3,92.3,91.2,0.1
1242,ABIDE_62,SVC,com,87.2,87.1,87.1,89.8,86.9,0.1
1243,ABIDE_62,SVC,com,89.7,89.7,89.7,90.9,89.7,0.1
1244,ABIDE_62,SVC,com,90.7,90.7,90.7,92.2,90.6,0.1
1245,ABIDE_62,SVC,com,93.3,93.4,93.4,94.1,93.3,0.2
1246,ABIDE_62,SVC,com,94.4,94.4,94.4,94.7,94.3,0.2
1247,ABIDE_62,SVC,com,90.3,90.2,90.2,91.9,90.2,0.2
1248,ABIDE_62,SVC,com,92.3,92.3,92.3,93.1,92.3,0.2
1249,ABIDE_62,SVC,com,91.8,91.8,91.8,92.9,91.7,0.2
1250,ABIDE_62,SVC,com,95.9,95.9,95.9,96.2,95.9,0.5
1251,ABIDE_62,SVC,com,95.4,95.4,95.4,95.8,95.4,0.5
1252,ABIDE_62,SVC,com,95.4,95.4,95.4,95.8,95.4,0.5
1253,ABIDE_62,SVC,com,95.4,95.4,95.4,95.8,95.4,0.5
1254,ABIDE_62,SVC,com,94.3,94.3,94.3,94.9,94.3,0.5
1255,ABIDE_62,SVC,com,94.4,94.4,94.4,94.9,94.3,1.0
1256,ABIDE_62,SVC,com,95.4,95.4,95.4,95.8,95.4,1.0
1257,ABIDE_62,SVC,com,95.4,95.4,95.4,95.8,95.4,1.0
1258,ABIDE_62,SVC,com,95.4,95.4,95.4,95.8,95.4,1.0
1259,ABIDE_62,SVC,com,95.9,95.9,95.9,96.2,95.9,1.0
1260,ABIDE_63,SVC,com,91.3,91.3,91.3,92.3,91.2,0.1
1261,ABIDE_63,SVC,com,92.8,92.9,92.9,93.7,92.8,0.1
1262,ABIDE_63,SVC,com,87.2,87.1,87.1,89.4,87.0,0.1
1263,ABIDE_63,SVC,com,91.3,91.2,91.2,92.6,91.2,0.1
1264,ABIDE_63,SVC,com,90.7,90.7,90.7,91.9,90.7,0.1
1265,ABIDE_63,SVC,com,92.8,92.9,92.9,93.5,92.8,0.2
1266,ABIDE_63,SVC,com,94.9,94.9,94.9,95.3,94.9,0.2
1267,ABIDE_63,SVC,com,90.3,90.2,90.2,91.5,90.2,0.2
1268,ABIDE_63,SVC,com,93.8,93.8,93.8,94.5,93.8,0.2
1269,ABIDE_63,SVC,com,92.8,92.8,92.8,93.4,92.8,0.2
1270,ABIDE_63,SVC,com,95.9,95.9,95.9,96.2,95.9,0.5
1271,ABIDE_63,SVC,com,95.9,95.9,95.9,96.2,95.9,0.5
1272,ABIDE_63,SVC,com,95.4,95.4,95.4,95.8,95.4,0.5
1273,ABIDE_63,SVC,com,95.4,95.4,95.4,95.8,95.4,0.5
1274,ABIDE_63,SVC,com,94.3,94.3,94.3,94.7,94.3,0.5
1275,ABIDE_63,SVC,com,94.4,94.4,94.4,94.9,94.3,1.0
1276,ABIDE_63,SVC,com,95.4,95.4,95.4,95.8,95.4,1.0
1277,ABIDE_63,SVC,com,95.4,95.4,95.4,95.8,95.4,1.0
1278,ABIDE_63,SVC,com,95.9,95.9,95.9,96.2,95.9,1.0
1279,ABIDE_63,SVC,com,95.9,95.9,95.9,96.2,95.9,1.0
1280,ABIDE_64,SVC,com,91.3,91.3,91.3,92.3,91.2,0.1
1281,ABIDE_64,SVC,com,91.3,91.3,91.3,92.3,91.2,0.1
1282,ABIDE_64,SVC,com,87.7,87.6,87.6,90.2,87.5,0.1
1283,ABIDE_64,SVC,com,90.8,90.7,90.7,91.9,90.7,0.1
1284,ABIDE_64,SVC,com,90.7,90.7,90.7,92.2,90.6,0.1
1285,ABIDE_64,SVC,com,92.8,92.9,92.9,93.5,92.8,0.2
1286,ABIDE_64,SVC,com,94.4,94.4,94.4,94.7,94.3,0.2
1287,ABIDE_64,SVC,com,90.8,90.7,90.7,92.2,90.7,0.2
1288,ABIDE_64,SVC,com,93.8,93.8,93.8,94.5,93.8,0.2
1289,ABIDE_64,SVC,com,93.3,93.3,93.3,94.1,93.3,0.2
1290,ABIDE_64,SVC,com,95.9,95.9,95.9,96.2,95.9,0.5
1291,ABIDE_64,SVC,com,95.9,95.9,95.9,96.2,95.9,0.5
1292,ABIDE_64,SVC,com,95.4,95.4,95.4,95.8,95.4,0.5
1293,ABIDE_64,SVC,com,95.4,95.4,95.4,95.8,95.4,0.5
1294,ABIDE_64,SVC,com,94.8,94.8,94.8,95.3,94.8,0.5
1295,ABIDE_64,SVC,com,94.9,94.9,94.9,95.3,94.9,1.0
1296,ABIDE_64,SVC,com,95.4,95.4,95.4,95.8,95.4,1.0
1297,ABIDE_64,SVC,com,95.4,95.4,95.4,95.8,95.4,1.0
1298,ABIDE_64,SVC,com,95.9,95.9,95.9,96.2,95.9,1.0
1299,ABIDE_64,SVC,com,96.4,96.4,96.4,96.6,96.4,1.0
1300,ABIDE_65,SVC,com,90.3,90.3,90.3,91.0,90.2,0.1
1301,ABIDE_65,SVC,com,92.3,92.3,92.3,93.3,92.3,0.1
1302,ABIDE_65,SVC,com,86.2,86.1,86.1,88.7,85.9,0.1
1303,ABIDE_65,SVC,com,89.7,89.7,89.7,90.6,89.7,0.1
1304,ABIDE_65,SVC,com,91.2,91.2,91.2,92.5,91.2,0.1
1305,ABIDE_65,SVC,com,92.8,92.9,92.9,93.5,92.8,0.2
1306,ABIDE_65,SVC,com,94.9,94.9,94.9,95.3,94.9,0.2
1307,ABIDE_65,SVC,com,89.7,89.7,89.7,91.2,89.6,0.2
1308,ABIDE_65,SVC,com,91.3,91.2,91.2,92.1,91.2,0.2
1309,ABIDE_65,SVC,com,93.3,93.3,93.3,94.1,93.3,0.2
1310,ABIDE_65,SVC,com,95.9,95.9,95.9,96.2,95.9,0.5
1311,ABIDE_65,SVC,com,95.9,95.9,95.9,96.2,95.9,0.5
1312,ABIDE_65,SVC,com,95.4,95.4,95.4,95.8,95.4,0.5
1313,ABIDE_65,SVC,com,95.4,95.4,95.4,95.8,95.4,0.5
1314,ABIDE_65,SVC,com,94.3,94.3,94.3,94.9,94.3,0.5
1315,ABIDE_65,SVC,com,94.9,94.9,94.9,95.3,94.9,1.0
1316,ABIDE_65,SVC,com,95.4,95.4,95.4,95.8,95.4,1.0
1317,ABIDE_65,SVC,com,95.4,95.4,95.4,95.8,95.4,1.0
1318,ABIDE_65,SVC,com,95.9,95.9,95.9,96.2,95.9,1.0
1319,ABIDE_65,SVC,com,96.4,96.4,96.4,96.6,96.4,1.0
1320,ABIDE_66,SVC,com,91.3,91.3,91.3,92.3,91.2,0.1
1321,ABIDE_66,SVC,com,90.3,90.3,90.3,91.0,90.2,0.1
1322,ABIDE_66,SVC,com,87.7,87.6,87.6,90.2,87.5,0.1
1323,ABIDE_66,SVC,com,90.3,90.2,90.2,91.5,90.2,0.1
1324,ABIDE_66,SVC,com,90.7,90.7,90.7,92.2,90.6,0.1
1325,ABIDE_66,SVC,com,93.3,93.4,93.4,94.1,93.3,0.2
1326,ABIDE_66,SVC,com,93.3,93.4,93.4,93.5,93.3,0.2
1327,ABIDE_66,SVC,com,90.8,90.7,90.7,92.2,90.7,0.2
1328,ABIDE_66,SVC,com,93.3,93.3,93.3,93.9,93.3,0.2
1329,ABIDE_66,SVC,com,92.3,92.3,92.3,93.3,92.2,0.2
1330,ABIDE_66,SVC,com,95.9,95.9,95.9,96.2,95.9,0.5
1331,ABIDE_66,SVC,com,95.4,95.4,95.4,95.8,95.4,0.5
1332,ABIDE_66,SVC,com,95.4,95.4,95.4,95.8,95.4,0.5
1333,ABIDE_66,SVC,com,94.9,94.9,94.9,95.2,94.9,0.5
1334,ABIDE_66,SVC,com,94.3,94.3,94.3,94.9,94.3,0.5
1335,ABIDE_66,SVC,com,94.4,94.4,94.4,94.9,94.3,1.0
1336,ABIDE_66,SVC,com,95.4,95.4,95.4,95.8,95.4,1.0
1337,ABIDE_66,SVC,com,95.4,95.4,95.4,95.8,95.4,1.0
1338,ABIDE_66,SVC,com,95.4,95.4,95.4,95.8,95.4,1.0
1339,ABIDE_66,SVC,com,96.4,96.4,96.4,96.6,96.4,1.0
1340,ABIDE_67,SVC,com,91.8,91.8,91.8,92.9,91.7,0.1
1341,ABIDE_67,SVC,com,92.3,92.3,92.3,93.3,92.3,0.1
1342,ABIDE_67,SVC,com,87.7,87.6,87.6,90.2,87.5,0.1
1343,ABIDE_67,SVC,com,89.2,89.2,89.2,90.0,89.2,0.1
1344,ABIDE_67,SVC,com,91.2,91.2,91.2,92.5,91.2,0.1
1345,ABIDE_67,SVC,com,93.3,93.4,93.4,94.1,93.3,0.2
1346,ABIDE_67,SVC,com,94.9,94.9,94.9,95.3,94.9,0.2
1347,ABIDE_67,SVC,com,90.8,90.7,90.7,92.2,90.7,0.2
1348,ABIDE_67,SVC,com,91.8,91.8,91.8,92.1,91.8,0.2
1349,ABIDE_67,SVC,com,93.3,93.3,93.3,94.1,93.3,0.2
1350,ABIDE_67,SVC,com,95.9,95.9,95.9,96.2,95.9,0.5
1351,ABIDE_67,SVC,com,95.9,95.9,95.9,96.2,95.9,0.5
1352,ABIDE_67,SVC,com,95.4,95.4,95.4,95.8,95.4,0.5
1353,ABIDE_67,SVC,com,95.4,95.4,95.4,95.8,95.4,0.5
1354,ABIDE_67,SVC,com,94.3,94.3,94.3,94.9,94.3,0.5
1355,ABIDE_67,SVC,com,94.9,94.9,94.9,95.3,94.9,1.0
1356,ABIDE_67,SVC,com,95.4,95.4,95.4,95.8,95.4,1.0
1357,ABIDE_67,SVC,com,95.4,95.4,95.4,95.8,95.4,1.0
1358,ABIDE_67,SVC,com,95.9,95.9,95.9,96.2,95.9,1.0
1359,ABIDE_67,SVC,com,96.4,96.4,96.4,96.6,96.4,1.0
1360,ABIDE_68,SVC,com,92.3,92.3,92.3,93.3,92.3,0.1
1361,ABIDE_68,SVC,com,89.7,89.8,89.8,90.3,89.7,0.1
1362,ABIDE_68,SVC,com,86.7,86.6,86.6,88.7,86.5,0.1
1363,ABIDE_68,SVC,com,90.8,90.7,90.7,92.2,90.7,0.1
1364,ABIDE_68,SVC,com,90.7,90.7,90.7,92.2,90.6,0.1
1365,ABIDE_68,SVC,com,93.3,93.4,93.4,94.1,93.3,0.2
1366,ABIDE_68,SVC,com,93.3,93.4,93.4,93.5,93.3,0.2
1367,ABIDE_68,SVC,com,89.7,89.7,89.7,90.9,89.7,0.2
1368,ABIDE_68,SVC,com,93.8,93.8,93.8,94.5,93.8,0.2
1369,ABIDE_68,SVC,com,91.8,91.8,91.8,92.9,91.7,0.2
1370,ABIDE_68,SVC,com,95.9,95.9,95.9,96.2,95.9,0.5
1371,ABIDE_68,SVC,com,95.4,95.4,95.4,95.8,95.4,0.5
1372,ABIDE_68,SVC,com,94.4,94.3,94.3,94.6,94.3,0.5
1373,ABIDE_68,SVC,com,94.9,94.8,94.8,95.4,94.9,0.5
1374,ABIDE_68,SVC,com,94.8,94.8,94.8,95.3,94.8,0.5
1375,ABIDE_68,SVC,com,94.4,94.4,94.4,94.9,94.3,1.0
1376,ABIDE_68,SVC,com,95.4,95.4,95.4,95.8,95.4,1.0
1377,ABIDE_68,SVC,com,95.9,95.9,95.9,96.2,95.9,1.0
1378,ABIDE_68,SVC,com,95.4,95.4,95.4,95.8,95.4,1.0
1379,ABIDE_68,SVC,com,95.9,95.9,95.9,96.2,95.9,1.0
1380,ABIDE_69,SVC,com,91.8,91.8,91.8,92.6,91.8,0.1
1381,ABIDE_69,SVC,com,92.3,92.3,92.3,93.3,92.3,0.1
1382,ABIDE_69,SVC,com,87.2,87.1,87.1,89.4,87.0,0.1
1383,ABIDE_69,SVC,com,91.3,91.2,91.2,92.6,91.2,0.1
1384,ABIDE_69,SVC,com,91.2,91.2,91.2,92.2,91.2,0.1
1385,ABIDE_69,SVC,com,93.3,93.4,93.4,94.1,93.3,0.2
1386,ABIDE_69,SVC,com,94.9,94.9,94.9,95.3,94.9,0.2
1387,ABIDE_69,SVC,com,90.3,90.2,90.2,91.5,90.2,0.2
1388,ABIDE_69,SVC,com,93.8,93.8,93.8,94.5,93.8,0.2
1389,ABIDE_69,SVC,com,93.3,93.3,93.3,94.1,93.3,0.2
1390,ABIDE_69,SVC,com,95.9,95.9,95.9,96.2,95.9,0.5
1391,ABIDE_69,SVC,com,95.4,95.4,95.4,95.8,95.4,0.5
1392,ABIDE_69,SVC,com,95.4,95.4,95.4,95.8,95.4,0.5
1393,ABIDE_69,SVC,com,95.4,95.4,95.4,95.8,95.4,0.5
1394,ABIDE_69,SVC,com,94.8,94.8,94.8,95.3,94.8,0.5
1395,ABIDE_69,SVC,com,94.4,94.4,94.4,94.9,94.3,1.0
1396,ABIDE_69,SVC,com,95.4,95.4,95.4,95.8,95.4,1.0
1397,ABIDE_69,SVC,com,95.9,95.9,95.9,96.2,95.9,1.0
1398,ABIDE_69,SVC,com,95.4,95.4,95.4,95.8,95.4,1.0
1399,ABIDE_69,SVC,com,95.9,95.9,95.9,96.2,95.9,1.0
1400,ABIDE_70,SVC,com,91.8,91.8,91.8,92.9,91.7,0.1
1401,ABIDE_70,SVC,com,92.8,92.9,92.9,93.7,92.8,0.1
1402,ABIDE_70,SVC,com,87.2,87.1,87.1,89.4,87.0,0.1
1403,ABIDE_70,SVC,com,90.8,90.7,90.7,91.9,90.7,0.1
1404,ABIDE_70,SVC,com,90.7,90.7,90.7,91.9,90.7,0.1
1405,ABIDE_70,SVC,com,93.3,93.4,93.4,94.1,93.3,0.2
1406,ABIDE_70,SVC,com,95.4,95.4,95.4,95.8,95.4,0.2
1407,ABIDE_70,SVC,com,90.3,90.2,90.2,91.5,90.2,0.2
1408,ABIDE_70,SVC,com,93.3,93.3,93.3,93.9,93.3,0.2
1409,ABIDE_70,SVC,com,93.3,93.3,93.3,94.1,93.3,0.2
1410,ABIDE_70,SVC,com,95.9,95.9,95.9,96.2,95.9,0.5
1411,ABIDE_70,SVC,com,95.9,95.9,95.9,96.2,95.9,0.5
1412,ABIDE_70,SVC,com,95.4,95.4,95.4,95.8,95.4,0.5
1413,ABIDE_70,SVC,com,95.4,95.4,95.4,95.8,95.4,0.5
1414,ABIDE_70,SVC,com,94.8,94.8,94.8,95.3,94.8,0.5
1415,ABIDE_70,SVC,com,94.9,94.9,94.9,95.3,94.9,1.0
1416,ABIDE_70,SVC,com,95.4,95.4,95.4,95.8,95.4,1.0
1417,ABIDE_70,SVC,com,95.4,95.4,95.4,95.8,95.4,1.0
1418,ABIDE_70,SVC,com,95.9,95.9,95.9,96.2,95.9,1.0
1419,ABIDE_70,SVC,com,96.4,96.4,96.4,96.6,96.4,1.0
1420,ABIDE_71,SVC,com,91.3,91.3,91.3,92.0,91.2,0.1
1421,ABIDE_71,SVC,com,91.8,91.8,91.8,92.6,91.8,0.1
1422,ABIDE_71,SVC,com,87.7,87.6,87.6,90.2,87.5,0.1
1423,ABIDE_71,SVC,com,90.8,90.7,90.7,91.9,90.7,0.1
1424,ABIDE_71,SVC,com,90.2,90.2,90.2,91.2,90.1,0.1
1425,ABIDE_71,SVC,com,93.3,93.4,93.4,93.9,93.3,0.2
1426,ABIDE_71,SVC,com,94.4,94.4,94.4,94.7,94.3,0.2
1427,ABIDE_71,SVC,com,90.8,90.7,90.7,92.2,90.7,0.2
1428,ABIDE_71,SVC,com,93.8,93.8,93.8,94.5,93.8,0.2
1429,ABIDE_71,SVC,com,92.8,92.8,92.8,93.4,92.8,0.2
1430,ABIDE_71,SVC,com,95.9,95.9,95.9,96.2,95.9,0.5
1431,ABIDE_71,SVC,com,95.4,95.4,95.4,95.8,95.4,0.5
1432,ABIDE_71,SVC,com,95.4,95.4,95.4,95.8,95.4,0.5
1433,ABIDE_71,SVC,com,95.4,95.4,95.4,95.8,95.4,0.5
1434,ABIDE_71,SVC,com,94.8,94.8,94.8,95.3,94.8,0.5
1435,ABIDE_71,SVC,com,94.4,94.4,94.4,94.9,94.3,1.0
1436,ABIDE_71,SVC,com,95.4,95.4,95.4,95.8,95.4,1.0
1437,ABIDE_71,SVC,com,95.4,95.4,95.4,95.8,95.4,1.0
1438,ABIDE_71,SVC,com,95.4,95.4,95.4,95.8,95.4,1.0
1439,ABIDE_71,SVC,com,96.4,96.4,96.4,96.6,96.4,1.0
1440,ABIDE_72,SVC,com,91.3,91.3,91.3,92.3,91.2,0.1
1441,ABIDE_72,SVC,com,91.8,91.8,91.8,92.9,91.7,0.1
1442,ABIDE_72,SVC,com,87.2,87.1,87.1,89.8,86.9,0.1
1443,ABIDE_72,SVC,com,90.3,90.2,90.2,91.5,90.2,0.1
1444,ABIDE_72,SVC,com,90.2,90.2,90.2,91.5,90.1,0.1
1445,ABIDE_72,SVC,com,92.8,92.9,92.9,93.5,92.8,0.2
1446,ABIDE_72,SVC,com,94.9,94.9,94.9,95.3,94.9,0.2
1447,ABIDE_72,SVC,com,90.8,90.7,90.7,92.2,90.7,0.2
1448,ABIDE_72,SVC,com,93.3,93.3,93.3,93.9,93.3,0.2
1449,ABIDE_72,SVC,com,91.8,91.8,91.8,92.6,91.7,0.2
1450,ABIDE_72,SVC,com,95.9,95.9,95.9,96.2,95.9,0.5
1451,ABIDE_72,SVC,com,95.4,95.4,95.4,95.8,95.4,0.5
1452,ABIDE_72,SVC,com,95.4,95.4,95.4,95.8,95.4,0.5
1453,ABIDE_72,SVC,com,95.4,95.4,95.4,95.8,95.4,0.5
1454,ABIDE_72,SVC,com,94.3,94.3,94.3,94.7,94.3,0.5
1455,ABIDE_72,SVC,com,94.4,94.4,94.4,94.9,94.3,1.0
1456,ABIDE_72,SVC,com,95.4,95.4,95.4,95.8,95.4,1.0
1457,ABIDE_72,SVC,com,95.4,95.4,95.4,95.8,95.4,1.0
1458,ABIDE_72,SVC,com,95.9,95.9,95.9,96.2,95.9,1.0
1459,ABIDE_72,SVC,com,95.9,95.9,95.9,96.2,95.9,1.0
1460,ABIDE_73,SVC,com,91.3,91.3,91.3,92.3,91.2,0.1
1461,ABIDE_73,SVC,com,92.8,92.9,92.9,93.7,92.8,0.1
1462,ABIDE_73,SVC,com,87.7,87.6,87.6,90.2,87.5,0.1
1463,ABIDE_73,SVC,com,90.8,90.7,90.7,91.9,90.7,0.1
1464,ABIDE_73,SVC,com,90.2,90.2,90.2,91.2,90.1,0.1
1465,ABIDE_73,SVC,com,93.3,93.4,93.4,94.1,93.3,0.2
1466,ABIDE_73,SVC,com,94.9,94.9,94.9,95.3,94.9,0.2
1467,ABIDE_73,SVC,com,90.8,90.7,90.7,92.2,90.7,0.2
1468,ABIDE_73,SVC,com,93.3,93.3,93.3,93.9,93.3,0.2
1469,ABIDE_73,SVC,com,92.8,92.8,92.8,93.4,92.8,0.2
1470,ABIDE_73,SVC,com,95.9,95.9,95.9,96.2,95.9,0.5
1471,ABIDE_73,SVC,com,95.9,95.9,95.9,96.2,95.9,0.5
1472,ABIDE_73,SVC,com,95.4,95.4,95.4,95.8,95.4,0.5
1473,ABIDE_73,SVC,com,94.9,94.9,94.9,95.2,94.9,0.5
1474,ABIDE_73,SVC,com,95.4,95.4,95.4,95.8,95.4,0.5
1475,ABIDE_73,SVC,com,94.9,94.9,94.9,95.3,94.9,1.0
1476,ABIDE_73,SVC,com,95.4,95.4,95.4,95.8,95.4,1.0
1477,ABIDE_73,SVC,com,95.4,95.4,95.4,95.8,95.4,1.0
1478,ABIDE_73,SVC,com,95.9,95.9,95.9,96.2,95.9,1.0
1479,ABIDE_73,SVC,com,96.4,96.4,96.4,96.6,96.4,1.0
1480,ABIDE_74,SVC,com,91.3,91.3,91.3,92.0,91.2,0.1
1481,ABIDE_74,SVC,com,91.8,91.8,91.8,92.6,91.8,0.1
1482,ABIDE_74,SVC,com,87.2,87.1,87.1,89.4,87.0,0.1
1483,ABIDE_74,SVC,com,90.8,90.7,90.7,92.2,90.7,0.1
1484,ABIDE_74,SVC,com,90.7,90.7,90.7,91.9,90.7,0.1
1485,ABIDE_74,SVC,com,92.8,92.9,92.9,93.5,92.8,0.2
1486,ABIDE_74,SVC,com,94.4,94.4,94.4,94.7,94.3,0.2
1487,ABIDE_74,SVC,com,90.3,90.2,90.2,91.5,90.2,0.2
1488,ABIDE_74,SVC,com,93.8,93.8,93.8,94.5,93.8,0.2
1489,ABIDE_74,SVC,com,92.8,92.8,92.8,93.4,92.8,0.2
1490,ABIDE_74,SVC,com,95.4,95.4,95.4,95.6,95.4,0.5
1491,ABIDE_74,SVC,com,95.9,95.9,95.9,96.2,95.9,0.5
1492,ABIDE_74,SVC,com,94.9,94.9,94.9,95.2,94.9,0.5
1493,ABIDE_74,SVC,com,95.4,95.4,95.4,95.8,95.4,0.5
1494,ABIDE_74,SVC,com,94.8,94.8,94.8,95.3,94.8,0.5
1495,ABIDE_74,SVC,com,94.4,94.4,94.4,94.9,94.3,1.0
1496,ABIDE_74,SVC,com,95.4,95.4,95.4,95.8,95.4,1.0
1497,ABIDE_74,SVC,com,95.4,95.4,95.4,95.8,95.4,1.0
1498,ABIDE_74,SVC,com,95.9,95.9,95.9,96.2,95.9,1.0
1499,ABIDE_74,SVC,com,96.4,96.4,96.4,96.6,96.4,1.0
1500,ABIDE_75,SVC,com,91.8,91.8,91.8,92.9,91.7,0.1
1501,ABIDE_75,SVC,com,91.8,91.8,91.8,92.6,91.8,0.1
1502,ABIDE_75,SVC,com,86.7,86.6,86.6,88.3,86.5,0.1
1503,ABIDE_75,SVC,com,91.3,91.2,91.2,92.6,91.2,0.1
1504,ABIDE_75,SVC,com,90.2,90.2,90.2,91.5,90.1,0.1
1505,ABIDE_75,SVC,com,93.3,93.4,93.4,94.1,93.3,0.2
1506,ABIDE_75,SVC,com,94.4,94.4,94.4,94.7,94.3,0.2
1507,ABIDE_75,SVC,com,89.7,89.7,89.7,90.6,89.7,0.2
1508,ABIDE_75,SVC,com,92.8,92.8,92.8,93.8,92.8,0.2
1509,ABIDE_75,SVC,com,93.3,93.3,93.3,94.1,93.3,0.2
1510,ABIDE_75,SVC,com,95.9,95.9,95.9,96.2,95.9,0.5
1511,ABIDE_75,SVC,com,95.9,95.9,95.9,96.2,95.9,0.5
1512,ABIDE_75,SVC,com,95.4,95.4,95.4,95.8,95.4,0.5
1513,ABIDE_75,SVC,com,95.4,95.4,95.4,95.8,95.4,0.5
1514,ABIDE_75,SVC,com,94.8,94.8,94.8,95.3,94.8,0.5
1515,ABIDE_75,SVC,com,94.4,94.4,94.4,94.9,94.3,1.0
1516,ABIDE_75,SVC,com,95.4,95.4,95.4,95.8,95.4,1.0
1517,ABIDE_75,SVC,com,95.4,95.4,95.4,95.8,95.4,1.0
1518,ABIDE_75,SVC,com,95.9,95.9,95.9,96.2,95.9,1.0
1519,ABIDE_75,SVC,com,96.4,96.4,96.4,96.6,96.4,1.0
1520,ABIDE_76,SVC,com,91.3,91.3,91.3,92.0,91.2,0.1
1521,ABIDE_76,SVC,com,91.8,91.8,91.8,92.6,91.8,0.1
1522,ABIDE_76,SVC,com,87.2,87.1,87.1,89.4,87.0,0.1
1523,ABIDE_76,SVC,com,91.3,91.2,91.2,92.6,91.2,0.1
1524,ABIDE_76,SVC,com,90.7,90.7,90.7,91.9,90.7,0.1
1525,ABIDE_76,SVC,com,92.3,92.3,92.3,92.8,92.3,0.2
1526,ABIDE_76,SVC,com,94.4,94.4,94.4,94.7,94.3,0.2
1527,ABIDE_76,SVC,com,90.3,90.2,90.2,91.5,90.2,0.2
1528,ABIDE_76,SVC,com,92.8,92.8,92.8,93.8,92.8,0.2
1529,ABIDE_76,SVC,com,92.8,92.8,92.8,93.4,92.8,0.2
1530,ABIDE_76,SVC,com,95.4,95.4,95.4,95.6,95.4,0.5
1531,ABIDE_76,SVC,com,95.4,95.4,95.4,95.8,95.4,0.5
1532,ABIDE_76,SVC,com,95.4,95.4,95.4,95.8,95.4,0.5
1533,ABIDE_76,SVC,com,95.4,95.4,95.4,95.8,95.4,0.5
1534,ABIDE_76,SVC,com,94.3,94.3,94.3,94.9,94.3,0.5
1535,ABIDE_76,SVC,com,94.4,94.4,94.4,94.9,94.3,1.0
1536,ABIDE_76,SVC,com,95.4,95.4,95.4,95.8,95.4,1.0
1537,ABIDE_76,SVC,com,95.4,95.4,95.4,95.8,95.4,1.0
1538,ABIDE_76,SVC,com,95.9,95.9,95.9,96.2,95.9,1.0
1539,ABIDE_76,SVC,com,96.4,96.4,96.4,96.6,96.4,1.0
1540,ABIDE_77,SVC,com,91.8,91.8,91.8,92.9,91.7,0.1
1541,ABIDE_77,SVC,com,91.8,91.8,91.8,92.6,91.8,0.1
1542,ABIDE_77,SVC,com,86.7,86.6,86.6,89.1,86.4,0.1
1543,ABIDE_77,SVC,com,89.2,89.2,89.2,90.2,89.2,0.1
1544,ABIDE_77,SVC,com,90.2,90.2,90.2,91.5,90.1,0.1
1545,ABIDE_77,SVC,com,93.3,93.4,93.4,94.1,93.3,0.2
1546,ABIDE_77,SVC,com,94.4,94.4,94.4,94.7,94.3,0.2
1547,ABIDE_77,SVC,com,90.8,90.7,90.7,92.2,90.7,0.2
